TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20170101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.236,-6.626,1.802,-5.588,0.575,-6.236,0.0,-6.626,1.802,0.0,-5.588,0.575,0.0,112.226,-9999,-9999,45.743,45.743,0.0,-9999,-9999,257.172,257.172,0.0,-9999,-9999,257.812,257.812,0.0,-9999,-9999,1.685,1.685,0.0,91.867,91.867,0.0,0.064,0.064,0.0,3.67,3.67,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.3865,-9999,-9999,-9999,-9999,-9999,-9999,29.596,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-11.0665,-10.9533,0.0,0.0,-9999,-9999,-9999,-9999,-10.6534,-10.9533,0.0,0.0,-9999,-9999,-9999,-9999,-11.1507,-11.0415,0.0,0.0,0.0740254,0.0460606,-12.0405,-11.9889,-11.2327,-11.039,-10.8936,-10.6928,-10.6534,-12.0405,-11.2008,-11.1259,-11.039,-10.8936,-10.8936,-10.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243,-1.34984,8.44149,8.3208,0.0,0.0,-9999,-9999,-9999,-9999,-25.8972,-25.8972,2.96033,2.96033,0.0,0.0,-9999,-9999,-9999,-9999,-0.88748,-1.34984,8.62264,8.3208,0.0,0.0,-9999,-9999,-9999,-9999,-25.8972,-25.8972,2.96033,2.96033,0.0,0.0,-9999,-9999,-9999,-9999,-3.02616,-2.94663,-1.78069,-1.482,-1.25786,-0.948212,-0.88748,-3.02616,-1.73146,-1.616,-1.482,-1.25786,-1.25786,-0.919366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827368,0.822924,0.810319,0.0179359,0.420176,0.72927,0.76086,0.829422,0.876386,0.893025,0.915941,0.873844,0.872705,0.770435,0.0339079,0.365267,0.419019,0.704227,0.833021,0.893036,0.915941,0.920419,11.7807,11.7762,11.8518,0.0309046,11.5261,11.6089,11.7251,11.8649,11.9111,11.993,12.0007,12.0005,11.5261,11.9211,0.0450165,11.5258,11.607,11.7257,11.8772,12.0005,12.3176,12.4563,2.51553,3.27399,2.88726,0.318548,0.0942239,0.19114,0.482765,3.27831,4.63513,4.82024,5.2677,3.27822,4.81461,2.94342,0.353227,0.0745206,0.115388,0.407745,3.70976,4.81594,5.04951,5.57583,3.16487,3.57995,3.44484,0.060783,2.44006,3.01097,3.16932,3.5973,3.70164,3.74207,3.82545,3.01082,3.70463,3.15891,0.159149,0.0843585,2.36874,2.95191,3.5966,3.70585,3.8056,3.96827,-9999,-9999
20170102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.755,-8.2,1.167,-7.012,0.886,-7.755,0.0,-8.2,1.167,0.0,-7.012,0.886,0.0,112.842,-9999,-9999,49.236,49.236,0.0,-9999,-9999,219.23,219.23,0.0,-9999,-9999,215.065,215.065,0.0,-9999,-9999,2.078,2.078,0.0,92.631,92.631,0.0,0.008,0.008,0.0,4.014,4.014,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.3675,-9999,-9999,-9999,-9999,-9999,-9999,36.8624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-11.2051,-11.2189,0.0,0.0,-9999,-9999,-9999,-9999,-10.9785,-11.2189,0.0,0.0,-9999,-9999,-9999,-9999,-11.3529,-11.281,0.0,0.0,0.0542847,0.0352767,-12.0028,-11.95,-11.4539,-11.2332,-11.2051,-11.0351,-10.9785,-11.9982,-11.4183,-11.3734,-11.2332,-11.2165,-11.1421,-11.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64728,-1.66858,8.71635,8.66121,0.0,0.0,-9999,-9999,-9999,-9999,-26.0486,-26.0486,3.12227,3.12227,0.0,0.0,-9999,-9999,-9999,-9999,-1.28293,-1.66858,8.95689,8.66121,0.0,0.0,-9999,-9999,-9999,-9999,-26.0736,-26.0486,3.05456,3.12227,0.0,0.0,-9999,-9999,-9999,-9999,-2.84717,-2.75009,-2.0521,-1.68282,-1.64485,-1.35513,-1.28293,-2.84,-1.99723,-1.92796,-1.69064,-1.66483,-1.55004,-1.32699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.1247,-26.0986,-26.0986,-26.0736,-26.0486,-26.0486,-26.0132,-26.0986,-26.0736,-26.0736,-26.0486,-26.0486,-26.0132,-26.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672495,0.668467,0.65741,0.01455,0.33936,0.59206,0.617937,0.673337,0.709753,0.72475,0.741507,0.709715,0.706439,0.625786,0.0278607,0.295957,0.338449,0.56938,0.676598,0.72476,0.741507,0.744295,11.8914,11.8874,11.9384,0.0219561,11.685,11.8096,11.8875,11.9234,11.9854,12.0268,12.0901,11.9578,11.685,11.9787,0.030774,11.6847,11.775,11.8873,11.9262,12.0233,12.1879,12.3413,2.2452,3.00427,2.69511,0.307361,0.0623256,0.135161,0.372308,3.00823,4.40715,4.58687,5.01267,3.00814,4.58151,2.7731,0.338736,0.0492926,0.0763248,0.311826,3.45532,4.58278,4.80504,5.30588,3.38999,3.83173,3.6873,0.0646783,2.61872,3.22613,3.39474,3.85009,3.96081,4.0037,4.09058,3.22597,3.96398,3.38163,0.170133,0.0907543,2.54238,3.16322,3.84935,3.96528,4.07167,4.24425,-9999,-9999
20170103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.865,-12.06,1.056,-11.54,1.549,-11.865,0.0,-12.06,1.056,0.0,-11.54,1.549,0.0,113.516,-9999,-9999,69.932,69.932,0.0,-9999,-9999,185.636,185.636,0.0,-9999,-9999,177.216,177.216,0.0,-9999,-9999,1.548,1.548,0.0,93.484,93.484,0.0,0.0,0.0,0.0,2.362,2.362,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59.2669,-9999,-9999,-9999,-9999,-9999,-9999,36.2302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-10.8763,-10.9029,0.0,0.0,-9999,-9999,-9999,-9999,-10.597,-10.9029,0.0,0.0,-9999,-9999,-9999,-9999,-11.0226,-10.9234,0.0,0.0,0.074312,0.0471253,-11.9268,-11.8646,-11.1292,-10.8763,-10.6718,-10.6082,-10.597,-11.9268,-11.1292,-11.0903,-10.899,-10.6841,-10.6718,-10.6082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.23355,-1.27449,8.56319,8.55473,0.0,0.0,-9999,-9999,-9999,-9999,-25.8932,-25.8932,3.1028,3.1028,0.0,0.0,-9999,-9999,-9999,-9999,-0.802914,-1.27449,8.82311,8.55473,0.0,0.0,-9999,-9999,-9999,-9999,-25.8932,-25.8932,3.1028,3.1028,0.0,0.0,-9999,-9999,-9999,-9999,-2.85317,-2.75728,-1.62346,-1.23355,-0.918219,-0.82013,-0.802914,-2.85317,-1.62346,-1.56346,-1.26854,-0.937136,-0.918219,-0.82013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355951,0.353171,0.346068,0.00766451,0.176294,0.312287,0.326462,0.355672,0.374784,0.381881,0.387699,0.374784,0.369425,0.330724,0.0153713,0.155199,0.175856,0.29671,0.357892,0.381888,0.387387,0.388343,11.2588,11.256,11.2695,0.0397737,10.9664,11.0244,11.0658,11.2368,11.4,11.4284,11.4963,11.0658,10.9664,11.3533,0.0611961,10.9663,10.9961,11.0429,11.2497,11.4259,11.9589,12.1031,1.57332,2.29226,2.19311,0.269874,0.0183666,0.0479411,0.169049,2.29528,3.75597,3.91905,4.28286,2.29522,3.91448,2.31433,0.293558,0.0145259,0.022492,0.1382,2.7612,3.91556,4.10546,4.53338,4.48353,5.01331,4.82838,0.0773993,3.56314,4.28579,4.48572,5.03357,5.16045,5.19352,5.29804,4.28558,5.16404,4.43554,0.218754,0.127949,3.46332,4.20947,5.03271,5.16561,5.27954,5.49535,-9999,-9999
20170104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.906,-14.048,2.173,-11.002,2.525,-12.906,0.0,-14.048,2.173,0.0,-11.002,2.525,0.0,114.249,-9999,-9999,79.327,79.327,0.0,-9999,-9999,170.505,170.505,0.0,-9999,-9999,160.169,160.169,0.0,-9999,-9999,1.681,1.681,0.0,93.435,93.435,0.0,0.0,0.0,0.0,4.136,4.136,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.3865,-9999,-9999,-9999,-9999,-9999,-9999,29.596,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-11.0665,-10.9533,0.0,0.0,-9999,-9999,-9999,-9999,-10.6534,-10.9533,0.0,0.0,-9999,-9999,-9999,-9999,-11.1507,-11.0415,0.0,0.0,0.0740254,0.0460606,-12.0405,-11.9889,-11.2327,-11.039,-10.8936,-10.6928,-10.6534,-12.0405,-11.2008,-11.1259,-11.039,-10.8936,-10.8936,-10.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243,-1.34984,8.44149,8.3208,0.0,0.0,-9999,-9999,-9999,-9999,-25.8972,-25.8972,2.96033,2.96033,0.0,0.0,-9999,-9999,-9999,-9999,-0.88748,-1.34984,8.62264,8.3208,0.0,0.0,-9999,-9999,-9999,-9999,-25.8972,-25.8972,2.96033,2.96033,0.0,0.0,-9999,-9999,-9999,-9999,-3.02616,-2.94663,-1.78069,-1.482,-1.25786,-0.948212,-0.88748,-3.02616,-1.73146,-1.616,-1.482,-1.25786,-1.25786,-0.919366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,-25.8972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315278,0.312793,0.306461,0.00678756,0.156044,0.276566,0.289195,0.315029,0.331928,0.338185,0.343245,0.331928,0.327064,0.292972,0.0136576,0.137416,0.155658,0.262656,0.317014,0.338191,0.342926,0.343779,11.2686,11.2661,11.3479,0.0400856,10.9805,11.0363,11.2093,11.3524,11.4378,11.4458,11.5372,11.4458,10.9805,11.4436,0.0624882,10.9803,11.0353,11.2096,11.3535,11.4459,12.0779,12.1966,1.43561,2.12629,2.07299,0.257745,0.0170842,0.0432686,0.1496,2.1291,3.57776,3.73564,4.08242,2.12904,3.73128,2.19787,0.280035,0.0135117,0.0209216,0.1224,2.58803,3.7323,3.91332,4.32122,4.92598,5.48332,5.28328,0.0813059,3.96291,4.71755,4.92828,5.50378,5.6345,5.65329,5.78157,4.71733,5.63818,4.85705,0.237561,0.144629,3.85389,4.63693,5.50289,5.63983,5.74249,5.98493,-9999,-9999
20170105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.66,-16.844,1.379,-16.352,1.735,-16.66,0.0,-16.844,1.379,0.0,-16.352,1.735,0.0,115.04,-9999,-9999,72.272,72.272,0.0,-9999,-9999,176.371,176.371,0.0,-9999,-9999,166.778,166.778,0.0,-9999,-9999,1.391,1.391,0.0,93.657,93.657,0.0,0.0,0.0,0.0,2.953,2.953,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.3675,-9999,-9999,-9999,-9999,-9999,-9999,36.8624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-11.2051,-11.2189,0.0,0.0,-9999,-9999,-9999,-9999,-10.9785,-11.2189,0.0,0.0,-9999,-9999,-9999,-9999,-11.3529,-11.281,0.0,0.0,0.0542847,0.0352767,-12.0028,-11.95,-11.4539,-11.2332,-11.2051,-11.0351,-10.9785,-11.9982,-11.4183,-11.3734,-11.2332,-11.2165,-11.1421,-11.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64728,-1.66858,8.71635,8.66121,0.0,0.0,-9999,-9999,-9999,-9999,-26.0486,-26.0486,3.12227,3.12227,0.0,0.0,-9999,-9999,-9999,-9999,-1.28293,-1.66858,8.95689,8.66121,0.0,0.0,-9999,-9999,-9999,-9999,-26.0736,-26.0486,3.05456,3.12227,0.0,0.0,-9999,-9999,-9999,-9999,-2.84717,-2.75009,-2.0521,-1.68282,-1.64485,-1.35513,-1.28293,-2.84,-1.99723,-1.92796,-1.69064,-1.66483,-1.55004,-1.32699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.1247,-26.0986,-26.0986,-26.0736,-26.0486,-26.0486,-26.0132,-26.0986,-26.0736,-26.0736,-26.0486,-26.0486,-26.0132,-26.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13769,0.13625,0.132811,0.00295182,0.0663603,0.120188,0.126842,0.13729,0.144487,0.146751,0.147389,0.144487,0.140407,0.127831,0.00648018,0.0592257,0.0662151,0.112196,0.138698,0.146751,0.146942,0.147526,11.3566,11.3552,11.4138,0.0325178,11.1189,11.2155,11.3532,11.3799,11.4851,11.5408,11.6141,11.3799,11.1189,11.4807,0.0491637,11.1188,11.1821,11.3045,11.3799,11.5134,11.94,12.069,0.920083,1.52217,1.63506,0.21683,0.00307108,0.0104221,0.05235,1.52418,2.94564,3.08534,3.37175,1.52413,3.08174,1.77816,0.23337,0.00242888,0.00376089,0.0413287,1.96532,3.08259,3.23209,3.56898,4.58855,5.12373,4.93536,0.0781539,3.66022,4.38868,4.59076,5.14396,5.27135,5.30022,5.411,4.38847,5.27495,4.53484,0.223084,0.132088,3.55825,4.31149,5.14309,5.27653,5.38675,5.60913,-9999,-9999
20170106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-14.356,-14.728,1.253,-13.735,1.061,-14.356,0.0,-14.728,1.253,0.0,-13.735,1.061,0.0,115.889,-9999,-9999,78.832,78.832,0.0,-9999,-9999,187.197,187.197,0.0,-9999,-9999,178.974,178.974,0.0,-9999,-9999,1.543,1.543,0.0,93.303,93.303,0.0,0.0,0.0,0.0,3.389,3.389,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59.2669,-9999,-9999,-9999,-9999,-9999,-9999,36.2302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,-10.8763,-10.9029,0.0,0.0,-9999,-9999,-9999,-9999,-10.597,-10.9029,0.0,0.0,-9999,-9999,-9999,-9999,-11.0226,-10.9234,0.0,0.0,0.074312,0.0471253,-11.9268,-11.8646,-11.1292,-10.8763,-10.6718,-10.6082,-10.597,-11.9268,-11.1292,-11.0903,-10.899,-10.6841,-10.6718,-10.6082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.23355,-1.27449,8.56319,8.55473,0.0,0.0,-9999,-9999,-9999,-9999,-25.8932,-25.8932,3.1028,3.1028,0.0,0.0,-9999,-9999,-9999,-9999,-0.802914,-1.27449,8.82311,8.55473,0.0,0.0,-9999,-9999,-9999,-9999,-25.8932,-25.8932,3.1028,3.1028,0.0,0.0,-9999,-9999,-9999,-9999,-2.85317,-2.75728,-1.62346,-1.23355,-0.918219,-0.82013,-0.802914,-2.85317,-1.62346,-1.56346,-1.26854,-0.937136,-0.918219,-0.82013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,-25.8932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223584,0.221541,0.216513,0.00480192,0.109232,0.195659,0.205526,0.223379,0.235016,0.239081,0.241415,0.235016,0.230007,0.207606,0.010042,0.0968245,0.108977,0.184261,0.225012,0.239086,0.241046,0.241611,11.1265,11.1244,11.1399,0.0425293,10.827,10.878,10.9231,11.1024,11.2791,11.3132,11.3785,10.9231,10.827,11.2302,0.0660212,10.8269,10.8497,10.903,11.1023,11.3135,11.9005,12.036,1.21308,1.8808,1.89933,0.243411,0.0075031,0.0224566,0.0949192,1.88328,3.3413,3.49285,3.81709,1.88323,3.48877,2.03601,0.263151,0.00593412,0.00918841,0.0762349,2.34345,3.48974,3.65899,4.04037,4.88596,5.43727,5.23905,0.0804199,3.93365,4.67975,4.88824,5.45745,5.58659,5.60419,5.73222,4.67954,5.59022,4.81661,0.235465,0.143697,3.82555,4.59999,5.45657,5.59186,5.69234,5.93312,-9999,-9999
