TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.187,-1.634,3.696,1.387,2.694,-0.187,0.0,-1.634,3.696,0.0,1.387,2.694,0.0,262.397,-9999,-9999,121.799,121.799,0.0,-9999,-9999,256.061,256.061,0.0,-9999,-9999,257.066,257.066,0.0,-9999,-9999,1.145,1.145,0.0,96.573,96.573,0.0,2.159,2.159,0.0,3.625,3.625,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,49.7205,-9999,-9999,-9999,-9999,-9999,-9999,56.1993,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.6796,0.0,-9999,-9999,-0.6796,0.0,-9999,-9999,-0.674904,0.0,0.00399363,-0.714052,-0.704025,-0.702207,-0.6796,-0.656807,-0.656807,-0.633156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33604,0.471237,0.0,-9999,-9999,-2.81895,1.72732,0.0,-9999,-9999,1.33604,0.471237,0.0,-9999,-9999,-2.81895,1.72732,0.0,-9999,-9999,1.2723,1.29085,1.29421,1.33604,1.37821,1.37821,1.42197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81895,-2.81895,-2.81895,-2.81895,-2.81895,-2.81895,-2.81895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17624,1.1786,1.17303,0.00739172,1.03411,1.15993,1.16378,1.1786,1.18171,1.20398,1.21753,1.85584,1.8582,1.84793,0.00620099,1.73813,1.83749,1.84438,1.85823,1.86195,1.86661,1.87398,0.51335,0.461491,0.511547,0.0129117,0.453792,0.461491,0.462286,0.473973,0.516415,0.537985,0.678015,0.722312,0.720834,0.737748,0.00381775,0.720185,0.720999,0.722312,0.730924,0.739212,0.746067,0.788436,-9999,-9999
20200304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.174,-1.191,1.265,0.932,1.9,-0.174,0.0,-1.191,1.265,0.0,0.932,1.9,0.0,265.527,-9999,-9999,168.816,168.816,0.0,-9999,-9999,248.524,248.524,0.0,-9999,-9999,247.039,247.039,0.0,-9999,-9999,1.658,1.658,0.0,97.671,97.671,0.0,0.004,0.004,0.0,3.133,3.133,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.2061,-9999,-9999,-9999,-9999,-9999,-9999,27.8847,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.555876,0.0,-9999,-9999,0.555876,0.0,-9999,-9999,0.566546,0.0,0.00422536,0.549968,0.555876,0.559316,0.566859,0.578122,0.578122,0.578122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69333,0.704535,0.0,-9999,-9999,-0.722658,1.59451,0.0,-9999,-9999,1.69333,0.704535,0.0,-9999,-9999,-0.722658,1.59451,0.0,-9999,-9999,1.6824,1.69333,1.69969,1.71365,1.73449,1.73449,1.73449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.722658,-0.722658,-0.722658,-0.722658,-0.722658,-0.722658,-0.722658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16186,1.16433,1.15836,0.00775938,1.01212,1.14471,1.14825,1.16433,1.16759,1.19098,1.20522,0.583734,0.608453,0.591811,0.0103614,0.436027,0.563211,0.566589,0.59966,0.608954,0.624118,0.637594,0.493473,0.440489,0.491663,0.013228,0.43224,0.440489,0.441109,0.453203,0.496552,0.518646,0.662071,0.981805,0.980157,0.998668,0.00418323,0.979431,0.98034,0.981805,0.989924,1.00047,1.00802,1.05456,-9999,-9999
20200305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.038,0.474,1.416,3.739,1.31,2.038,0.0,0.474,1.416,0.0,3.739,1.31,0.0,268.667,-9999,-9999,105.802,105.802,0.0,-9999,-9999,294.165,294.165,0.0,-9999,-9999,307.753,307.753,0.0,-9999,-9999,1.326,1.326,0.0,97.498,97.498,0.0,5.326,5.326,0.0,5.152,5.152,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,69.8489,-9999,-9999,-9999,-9999,-9999,-9999,33.0784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.183858,0.0,-9999,-9999,0.183858,0.0,-9999,-9999,0.18739,0.0,0.00177052,0.165889,0.183858,0.183858,0.183858,0.19529,0.19529,0.19529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72825,0.382798,0.0,-9999,-9999,-1.50878,1.618,0.0,-9999,-9999,1.72825,0.382798,0.0,-9999,-9999,-1.50878,1.618,0.0,-9999,-9999,1.69501,1.72825,1.72825,1.72825,1.7494,1.7494,1.7494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.50878,-1.50878,-1.50878,-1.50878,-1.50878,-1.50878,-1.50878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37651,1.37867,1.37355,0.00697653,1.2428,1.36146,1.36572,1.37867,1.38153,1.40192,1.41412,1.19265,1.19482,1.18616,0.00650553,1.05894,1.18005,1.1853,1.19482,1.19759,1.2045,1.21736,0.640824,0.583109,0.638041,0.0139695,0.575301,0.583109,0.584414,0.597139,0.644339,0.668033,0.819474,0.62719,0.625911,0.640569,0.00331039,0.625348,0.626053,0.62719,0.634639,0.64183,0.64777,0.684515,-9999,-9999
20200306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.625,-2.699,1.451,-0.458,2.384,-1.625,0.0,-2.699,1.451,0.0,-0.458,2.384,0.0,271.814,-9999,-9999,189.498,189.498,0.0,-9999,-9999,231.332,231.332,0.0,-9999,-9999,224.17,224.17,0.0,-9999,-9999,1.629,1.629,0.0,99.245,99.245,0.0,0.006,0.006,0.0,3.407,3.407,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,49.7205,-9999,-9999,-9999,-9999,-9999,-9999,56.1993,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.6796,0.0,-9999,-9999,-0.6796,0.0,-9999,-9999,-0.674904,0.0,0.00399363,-0.714052,-0.704025,-0.702207,-0.6796,-0.656807,-0.656807,-0.633156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33604,0.471237,0.0,-9999,-9999,-2.81895,1.72732,0.0,-9999,-9999,1.33604,0.471237,0.0,-9999,-9999,-2.81895,1.72732,0.0,-9999,-9999,1.2723,1.29085,1.29421,1.33604,1.37821,1.37821,1.42197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81895,-2.81895,-2.81895,-2.81895,-2.81895,-2.81895,-2.81895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03324,1.03582,1.02963,0.00795887,0.879567,1.01543,1.01832,1.03582,1.03921,1.06362,1.07862,1.71284,1.71542,1.70454,0.00667939,1.58359,1.6949,1.70245,1.71594,1.72043,1.72306,1.72948,0.414165,0.36543,0.41305,0.012445,0.357425,0.36543,0.365763,0.376961,0.416941,0.437472,0.572464,1.09747,1.09572,1.11533,0.00443502,1.09494,1.09591,1.09747,1.10568,1.1173,1.12531,1.17469,-9999,-9999
20200307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.128,0.183,5.302,4.241,4.446,2.128,0.0,0.183,5.302,0.0,4.241,4.446,0.0,274.969,-9999,-9999,187.285,187.285,0.0,-9999,-9999,244.425,244.425,0.0,-9999,-9999,241.587,241.587,0.0,-9999,-9999,2.748,2.748,0.0,98.946,98.946,0.0,0.0,0.0,0.0,4.061,4.061,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.2061,-9999,-9999,-9999,-9999,-9999,-9999,27.8847,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.555876,0.0,-9999,-9999,0.555876,0.0,-9999,-9999,0.566546,0.0,0.00422536,0.549968,0.555876,0.559316,0.566859,0.578122,0.578122,0.578122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69333,0.704535,0.0,-9999,-9999,-0.722658,1.59451,0.0,-9999,-9999,1.69333,0.704535,0.0,-9999,-9999,-0.722658,1.59451,0.0,-9999,-9999,1.6824,1.69333,1.69969,1.71365,1.73449,1.73449,1.73449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.722658,-0.722658,-0.722658,-0.722658,-0.722658,-0.722658,-0.722658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42217,1.424,1.42009,0.00591143,1.31088,1.4095,1.41309,1.424,1.42641,1.44366,1.45391,0.844051,0.868124,0.853549,0.00878221,0.734279,0.828882,0.83138,0.858758,0.868494,0.876806,0.885912,0.703416,0.650082,0.700999,0.0128993,0.644296,0.650082,0.651985,0.663154,0.706857,0.72865,0.868827,1.08786,1.08606,1.10622,0.00455596,1.08526,1.08626,1.08786,1.09658,1.10821,1.11643,1.16713,-9999,-9999
20200308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.759,7.293,3.384,10.225,3.935,8.759,0.0,7.293,3.384,0.0,10.225,3.935,0.0,278.13,-9999,-9999,183.631,183.631,0.0,-9999,-9999,277.319,277.319,0.0,-9999,-9999,285.344,285.344,0.0,-9999,-9999,4.864,4.864,0.0,97.989,97.989,0.0,0.0,0.0,0.0,4.686,4.686,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,69.8489,-9999,-9999,-9999,-9999,-9999,-9999,33.0784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.183858,0.0,-9999,-9999,0.183858,0.0,-9999,-9999,0.18739,0.0,0.00177052,0.165889,0.183858,0.183858,0.183858,0.19529,0.19529,0.19529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78779,0.245852,0.0,-9999,-9999,-1.43344,1.62491,0.0,-9999,-9999,1.78779,0.245852,0.0,-9999,-9999,-1.43344,1.62491,0.0,-9999,-9999,1.75036,1.78779,1.78779,1.78779,1.80982,1.80982,1.80982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12588,2.12612,2.12743,0.00187445,2.10974,2.12418,2.12466,2.12623,2.1277,2.12894,2.13811,1.94202,1.94227,1.94004,0.00202682,1.91467,1.93098,1.93175,1.9406,1.94231,1.94238,1.96931,1.26366,1.21114,1.2607,0.0120296,1.20912,1.21144,1.21553,1.22465,1.26802,1.28863,1.42092,1.06735,1.06557,1.08552,0.00450848,1.06479,1.06577,1.06735,1.07604,1.08749,1.09562,1.14579,-9999,-9999
20200309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.461,6.543,3.278,8.378,1.385,7.461,0.0,6.543,3.278,0.0,8.378,1.385,0.0,281.296,-9999,-9999,40.055,40.055,0.0,-9999,-9999,327.529,327.529,0.0,-9999,-9999,352.135,352.135,0.0,-9999,-9999,2.047,2.047,0.0,97.734,97.734,0.0,11.219,11.219,0.0,3.467,3.467,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,49.7205,-9999,-9999,-9999,-9999,-9999,-9999,56.1993,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-0.6796,0.0,-9999,-9999,-0.6796,0.0,-9999,-9999,-0.674904,0.0,0.00399363,-0.714052,-0.704025,-0.702207,-0.6796,-0.656807,-0.656807,-0.633156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39894,0.358469,0.0,-9999,-9999,-2.70873,1.77355,0.0,-9999,-9999,1.39894,0.358469,0.0,-9999,-9999,-2.70873,1.77355,0.0,-9999,-9999,1.33254,1.35187,1.35187,1.39894,1.44287,1.44287,1.48845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70873,-2.70873,-2.70873,-2.70873,-2.70873,-2.70873,-2.70873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96496,1.96577,1.96505,0.00322503,1.91228,1.95933,1.96093,1.96611,1.97101,1.97431,1.9782,2.64456,2.64537,2.63995,0.00355848,2.59858,2.62167,2.62328,2.64491,2.64574,2.66428,2.67338,1.10859,1.05007,1.10478,0.0133953,1.04782,1.05007,1.05424,1.06486,1.11292,1.13607,1.28215,0.244707,0.244066,0.251606,0.00170941,0.243785,0.244138,0.244707,0.249041,0.252134,0.25517,0.274106,-9999,-9999
20200310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.815,1.152,2.796,2.479,3.597,1.815,0.0,1.152,2.796,0.0,2.479,3.597,0.0,284.466,-9999,-9999,186.098,186.098,0.0,-9999,-9999,263.648,263.648,0.0,-9999,-9999,267.158,267.158,0.0,-9999,-9999,2.204,2.204,0.0,98.569,98.569,0.0,0.937,0.937,0.0,2.006,2.006,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.2061,-9999,-9999,-9999,-9999,-9999,-9999,27.8847,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.555876,0.0,-9999,-9999,0.555876,0.0,-9999,-9999,0.566546,0.0,0.00422536,0.549968,0.555876,0.559316,0.566859,0.578122,0.578122,0.578122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76498,0.619708,0.0,-9999,-9999,-0.693639,1.56592,0.0,-9999,-9999,1.76498,0.619708,0.0,-9999,-9999,-0.693639,1.56592,0.0,-9999,-9999,1.75359,1.76498,1.77161,1.78614,1.80785,1.80785,1.80785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.693639,-0.693639,-0.693639,-0.693639,-0.693639,-0.693639,-0.693639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36395,1.36607,1.36115,0.00680266,1.23392,1.34925,1.35341,1.36607,1.36886,1.38882,1.40076,0.78583,0.810193,0.794606,0.00953623,0.65759,0.768228,0.77113,0.801083,0.810621,0.82196,0.832469,0.639748,0.583587,0.63715,0.0136316,0.576211,0.583587,0.58496,0.597247,0.643198,0.666263,0.814119,1.08,1.07823,1.09805,0.00447878,1.07745,1.07843,1.08,1.08849,1.10001,1.10809,1.15794,-9999,-9999
20200311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.32,1.862,0.851,2.778,1.044,2.32,0.0,1.862,0.851,0.0,2.778,1.044,0.0,287.638,-9999,-9999,62.326,62.326,0.0,-9999,-9999,304.48,304.48,0.0,-9999,-9999,321.475,321.475,0.0,-9999,-9999,0.39,0.39,0.0,97.953,97.953,0.0,3.517,3.517,0.0,1.402,1.402,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,69.8489,-9999,-9999,-9999,-9999,-9999,-9999,33.0784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.183858,0.0,-9999,-9999,0.183858,0.0,-9999,-9999,0.18739,0.0,0.00177052,0.165889,0.183858,0.183858,0.183858,0.19529,0.19529,0.19529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78779,0.245852,0.0,-9999,-9999,-1.43344,1.62491,0.0,-9999,-9999,1.78779,0.245852,0.0,-9999,-9999,-1.43344,1.62491,0.0,-9999,-9999,1.75036,1.78779,1.78779,1.78779,1.80982,1.80982,1.80982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39949,1.40166,1.3965,0.00700742,1.26508,1.38442,1.38869,1.40166,1.40451,1.4249,1.43706,1.21563,1.2178,1.20911,0.00653773,1.08122,1.20302,1.20828,1.2178,1.22057,1.22762,1.24032,0.65254,0.593586,0.649565,0.014212,0.585563,0.593586,0.594903,0.607925,0.656123,0.68029,0.834303,0.378113,0.377174,0.388146,0.00248371,0.376762,0.377279,0.378113,0.384284,0.388958,0.393382,0.420902,-9999,-9999
20200312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.407,2.739,1.512,6.075,2.499,4.407,0.0,2.739,1.512,0.0,6.075,2.499,0.0,290.813,-9999,-9999,77.046,77.046,0.0,-9999,-9999,308.995,308.995,0.0,-9999,-9999,327.481,327.481,0.0,-9999,-9999,0.766,0.766,0.0,97.021,97.021,0.0,11.455,11.455,0.0,4.509,4.509,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,49.7205,-9999,-9999,-9999,-9999,-9999,-9999,56.1993,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-0.6796,0.0,-9999,-9999,-0.6796,0.0,-9999,-9999,-0.674904,0.0,0.00399363,-0.714052,-0.704025,-0.702207,-0.6796,-0.656807,-0.656807,-0.633156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39894,0.358469,0.0,-9999,-9999,-2.70873,1.77355,0.0,-9999,-9999,1.39894,0.358469,0.0,-9999,-9999,-2.70873,1.77355,0.0,-9999,-9999,1.33254,1.35187,1.35187,1.39894,1.44287,1.44287,1.48845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70873,-2.70873,-2.70873,-2.70873,-2.70873,-2.70873,-2.70873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62507,1.62673,1.6232,0.00557327,1.52076,1.61353,1.6168,1.62673,1.62891,1.64446,1.65345,2.30467,2.30633,2.2981,0.00479404,2.22479,2.28454,2.28983,2.30538,2.3071,2.32083,2.32758,0.829937,0.770197,0.826472,0.0140795,0.764132,0.770197,0.772576,0.784945,0.833848,0.857989,1.01084,0.461845,0.460806,0.472837,0.00271898,0.460349,0.460921,0.461845,0.468311,0.473803,0.478666,0.508815,-9999,-9999
20200313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.236,0.329,1.032,2.144,1.84,1.236,0.0,0.329,1.032,0.0,2.144,1.84,0.0,293.987,-9999,-9999,203.345,203.345,0.0,-9999,-9999,241.46,241.46,0.0,-9999,-9999,237.643,237.643,0.0,-9999,-9999,2.56,2.56,0.0,98.439,98.439,0.0,0.0,0.0,0.0,5.251,5.251,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.2061,-9999,-9999,-9999,-9999,-9999,-9999,27.8847,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.555876,0.0,-9999,-9999,0.555876,0.0,-9999,-9999,0.566546,0.0,0.00422536,0.549968,0.555876,0.559316,0.566859,0.578122,0.578122,0.578122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76498,0.619708,0.0,-9999,-9999,-0.693639,1.56592,0.0,-9999,-9999,1.76498,0.619708,0.0,-9999,-9999,-0.693639,1.56592,0.0,-9999,-9999,1.75359,1.76498,1.77161,1.78614,1.80785,1.80785,1.80785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.693639,-0.693639,-0.693639,-0.693639,-0.693639,-0.693639,-0.693639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29493,1.29724,1.29169,0.00736449,1.15321,1.27889,1.28343,1.29724,1.30028,1.32207,1.33519,0.716805,0.741361,0.725145,0.0100211,0.577036,0.6976,0.700765,0.732423,0.741829,0.755207,0.766933,0.581694,0.525247,0.579227,0.0138095,0.517082,0.525247,0.526247,0.538898,0.585059,0.608367,0.758055,1.17394,1.17213,1.19228,0.00455948,1.17134,1.17233,1.17394,1.18205,1.19434,1.20257,1.25337,-9999,-9999
20200314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.324,-1.638,0.64,-1.01,0.841,-1.324,0.0,-1.638,0.64,0.0,-1.01,0.841,0.0,297.162,-9999,-9999,80.71,80.71,0.0,-9999,-9999,270.699,270.699,0.0,-9999,-9999,276.538,276.538,0.0,-9999,-9999,1.569,1.569,0.0,99.788,99.788,0.0,0.802,0.802,0.0,2.147,2.147,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,69.8489,-9999,-9999,-9999,-9999,-9999,-9999,33.0784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.183858,0.0,-9999,-9999,0.183858,0.0,-9999,-9999,0.18739,0.0,0.00177052,0.165889,0.183858,0.183858,0.183858,0.19529,0.19529,0.19529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78779,0.245852,0.0,-9999,-9999,-1.43344,1.62491,0.0,-9999,-9999,1.78779,0.245852,0.0,-9999,-9999,-1.43344,1.62491,0.0,-9999,-9999,1.75036,1.78779,1.78779,1.78779,1.80982,1.80982,1.80982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,-1.43344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05237,1.05498,1.04864,0.0081025,0.895692,1.03428,1.03722,1.05498,1.05843,1.08319,1.09837,0.868514,0.871128,0.861253,0.00759778,0.711835,0.853362,0.862008,0.869663,0.872337,0.885055,0.900998,0.420419,0.37024,0.419156,0.0127656,0.361906,0.37024,0.370543,0.382071,0.423264,0.444382,0.582821,0.486725,0.485574,0.498968,0.00302903,0.485068,0.485702,0.486725,0.494102,0.500002,0.50541,0.538983,-9999,-9999
