TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.337,-9.437,2.84,-9.171,0.862,-9.337,0.0,-9.437,2.84,0.0,-9.171,0.862,0.0,131.034,-9999,-9999,73.077,73.077,0.0,-9999,-9999,215.81,215.81,0.0,-9999,-9999,202.713,202.713,0.0,-9999,-9999,0.153,0.153,0.0,98.95,98.95,0.0,0.252,0.252,0.0,2.265,2.265,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,27.4669,-9999,-9999,-9999,-9999,-9999,-9999,44.9189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.127513,0.0,-9999,-9999,0.123691,0.0,-9999,-9999,0.11084,0.0,0.00810432,0.0254121,0.0379682,0.0770316,0.121536,0.151455,0.156697,0.158087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872549,0.43897,0.0,-9999,-9999,-1.12657,0.625998,0.0,-9999,-9999,0.866655,0.451344,0.0,-9999,-9999,-1.12657,0.625998,0.0,-9999,-9999,0.749992,0.801251,0.835994,0.866655,0.894093,0.8965,0.917535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28254,-1.18891,-1.16456,-1.12657,-1.10096,-1.10096,-1.09044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266627,0.243924,0.224896,0.00670666,0.150941,0.180008,0.188527,0.229624,0.266627,0.269141,0.279226,0.125807,0.120233,0.114056,0.00582612,0.036468,0.0734449,0.0927985,0.119773,0.130082,0.14841,0.1643,0.0151691,0.0148864,0.0234471,0.00382046,0.0119558,0.0148828,0.0149633,0.0151691,0.0175166,0.0282279,0.0606493,0.405377,0.413115,0.413769,0.00450534,0.389134,0.395181,0.398832,0.401242,0.41312,0.422866,0.493717,-9999,-9999
20190102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.465,-9.723,3.427,-6.37,1.191,-8.465,0.0,-9.723,3.427,0.0,-6.37,1.191,0.0,131.658,-9999,-9999,54.598,54.598,0.0,-9999,-9999,231.94,231.94,0.0,-9999,-9999,223.648,223.648,0.0,-9999,-9999,0.076,0.076,0.0,98.145,98.145,0.0,1.115,1.115,0.0,3.268,3.268,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,29.6368,-9999,-9999,-9999,-9999,-9999,-9999,16.6944,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.256986,0.0,-9999,-9999,0.243078,0.0,-9999,-9999,0.262222,0.0,0.00575283,0.229875,0.243078,0.250516,0.257721,0.270413,0.293314,0.296743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860499,0.601768,0.0,-9999,-9999,-0.773781,0.480558,0.0,-9999,-9999,0.839054,0.568438,0.0,-9999,-9999,-0.773781,0.480558,0.0,-9999,-9999,0.819288,0.828119,0.830609,0.839054,0.9246,0.960275,1.02442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1256,-0.846112,-0.846112,-0.773781,-0.724584,-0.724584,-0.70446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30196,0.27799,0.25742,0.00701419,0.178298,0.211319,0.221468,0.263335,0.300593,0.303264,0.313965,0.00774676,0.0349122,-0.00480169,0.00873625,-0.104853,-0.0704656,-0.0631746,0.00774676,0.0431867,0.0466275,0.0543706,0.0212552,0.0208591,0.0312446,0.00462875,0.0167527,0.0208541,0.0209669,0.0212552,0.0245445,0.0360648,0.0769015,0.306785,0.314085,0.314222,0.00387932,0.295119,0.297751,0.301855,0.30484,0.314085,0.322353,0.369848,-9999,-9999
20190103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.278,-3.582,4.106,-2.77,3.429,-3.278,0.0,-3.582,4.106,0.0,-2.77,3.429,0.0,132.34,-9999,-9999,80.529,80.529,0.0,-9999,-9999,237.762,237.762,0.0,-9999,-9999,231.204,231.204,0.0,-9999,-9999,0.572,0.572,0.0,97.525,97.525,0.0,0.001,0.001,0.0,3.588,3.588,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,30.2155,-9999,-9999,-9999,-9999,-9999,-9999,23.192,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.127571,0.0,-9999,-9999,0.115453,0.0,-9999,-9999,0.142643,0.0,0.00920523,0.0480103,0.0826109,0.105933,0.134435,0.185363,0.191908,0.263002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716495,0.566481,0.0,-9999,-9999,-0.866336,0.540352,0.0,-9999,-9999,0.697811,0.547762,0.0,-9999,-9999,-0.866336,0.540352,0.0,-9999,-9999,0.612842,0.677986,0.67996,0.721573,0.80391,0.830272,1.01383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11761,-0.917689,-0.917689,-0.866336,-0.857161,-0.857161,-0.847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516636,0.486394,0.458316,0.00833289,0.353599,0.40275,0.415349,0.47106,0.50732,0.51038,0.523482,0.338161,0.370941,0.315673,0.0107543,0.158065,0.215776,0.285979,0.332209,0.371905,0.375066,0.384781,0.0765716,0.0751444,0.0965264,0.00973431,0.0603512,0.0751264,0.0755327,0.0765716,0.0824614,0.0936219,0.194479,0.442502,0.449479,0.450713,0.00456818,0.424144,0.430014,0.435723,0.438897,0.449537,0.459237,0.526369,-9999,-9999
20190104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.068,-1.076,1.687,1.974,2.698,0.068,0.0,-1.076,1.687,0.0,1.974,2.698,0.0,133.082,-9999,-9999,83.5,83.5,0.0,-9999,-9999,248.808,248.808,0.0,-9999,-9999,245.541,245.541,0.0,-9999,-9999,0.842,0.842,0.0,97.117,97.117,0.0,0.0,0.0,0.0,2.517,2.517,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,27.4669,-9999,-9999,-9999,-9999,-9999,-9999,44.9189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.127513,0.0,-9999,-9999,0.123691,0.0,-9999,-9999,0.11084,0.0,0.00810432,0.0254121,0.0379682,0.0770316,0.121536,0.151455,0.156697,0.158087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872549,0.43897,0.0,-9999,-9999,-1.12657,0.625998,0.0,-9999,-9999,0.866655,0.451344,0.0,-9999,-9999,-1.12657,0.625998,0.0,-9999,-9999,0.749992,0.801251,0.835994,0.866655,0.894093,0.8965,0.917535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28254,-1.18891,-1.16456,-1.12657,-1.10096,-1.10096,-1.09044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674211,0.640803,0.60866,0.00888862,0.490581,0.547623,0.554439,0.626377,0.657067,0.66163,0.675596,0.47273,0.517112,0.49782,0.00610843,0.412301,0.455624,0.47273,0.510175,0.519436,0.526279,0.538533,0.12977,0.127351,0.156916,0.0137077,0.102281,0.127321,0.128009,0.12977,0.139752,0.153714,0.29494,0.457142,0.463774,0.46528,0.00460839,0.437961,0.443708,0.4512,0.453778,0.463854,0.473513,0.537904,-9999,-9999
20190105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.396,0.0,2.496,3.721,3.501,1.396,0.0,0.0,2.496,0.0,3.721,3.501,0.0,133.882,-9999,-9999,85.546,85.546,0.0,-9999,-9999,250.158,250.158,0.0,-9999,-9999,247.293,247.293,0.0,-9999,-9999,1.084,1.084,0.0,97.497,97.497,0.0,0.0,0.0,0.0,3.157,3.157,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,29.6368,-9999,-9999,-9999,-9999,-9999,-9999,16.6944,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.256986,0.0,-9999,-9999,0.243078,0.0,-9999,-9999,0.262222,0.0,0.00575283,0.229875,0.243078,0.250516,0.257721,0.270413,0.293314,0.296743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860499,0.601768,0.0,-9999,-9999,-0.773781,0.480558,0.0,-9999,-9999,0.839054,0.568438,0.0,-9999,-9999,-0.773781,0.480558,0.0,-9999,-9999,0.819288,0.828119,0.830609,0.839054,0.9246,0.960275,1.02442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1256,-0.846112,-0.846112,-0.773781,-0.724584,-0.724584,-0.70446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750652,0.717031,0.684482,0.00873283,0.564724,0.61904,0.628705,0.704383,0.729436,0.73308,0.74834,0.389504,0.473953,0.42226,0.00996019,0.32742,0.330969,0.352045,0.449701,0.473953,0.481558,0.488037,0.173139,0.169912,0.203067,0.0157626,0.136463,0.165535,0.170311,0.173139,0.186457,0.199937,0.360565,0.467386,0.473838,0.475506,0.0046513,0.447652,0.453348,0.461914,0.464151,0.474025,0.483599,0.546539,-9999,-9999
20190106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.543,-1.889,1.455,-0.968,1.451,-1.543,0.0,-1.889,1.455,0.0,-0.968,1.451,0.0,134.74,-9999,-9999,50.884,50.884,0.0,-9999,-9999,272.265,272.265,0.0,-9999,-9999,275.986,275.986,0.0,-9999,-9999,0.617,0.617,0.0,98.641,98.641,0.0,1.934,1.934,0.0,3.546,3.546,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,30.2155,-9999,-9999,-9999,-9999,-9999,-9999,23.192,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.127571,0.0,-9999,-9999,0.115453,0.0,-9999,-9999,0.142643,0.0,0.00920523,0.0480103,0.0826109,0.105933,0.134435,0.185363,0.191908,0.263002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716495,0.566481,0.0,-9999,-9999,-0.866336,0.540352,0.0,-9999,-9999,0.697811,0.547762,0.0,-9999,-9999,-0.866336,0.540352,0.0,-9999,-9999,0.612842,0.677986,0.67996,0.721573,0.80391,0.830272,1.01383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11761,-0.917689,-0.917689,-0.866336,-0.857161,-0.857161,-0.847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587126,0.554501,0.52352,0.00894552,0.409053,0.464218,0.475431,0.538605,0.575295,0.579733,0.592626,0.398198,0.439047,0.380877,0.0109642,0.225334,0.275463,0.353524,0.398158,0.439651,0.44303,0.452445,0.0897486,0.0880758,0.113176,0.0113921,0.0707369,0.0880547,0.088531,0.0897486,0.0966519,0.110058,0.228453,0.287836,0.295381,0.295326,0.00388405,0.277154,0.278153,0.282761,0.285708,0.295381,0.303567,0.345169,-9999,-9999
20190107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.559,1.749,0.985,3.909,0.578,2.559,0.0,1.749,0.985,0.0,3.909,0.578,0.0,135.657,-9999,-9999,9.897,9.897,0.0,-9999,-9999,317.495,317.495,0.0,-9999,-9999,334.691,334.691,0.0,-9999,-9999,0.1,0.1,0.0,96.848,96.848,0.0,22.314,22.314,0.0,4.904,4.904,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.4669,-9999,-9999,-9999,-9999,-9999,-9999,44.9189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.127513,0.0,-9999,-9999,0.123691,0.0,-9999,-9999,0.11084,0.0,0.00810432,0.0254121,0.0379682,0.0770316,0.121536,0.151455,0.156697,0.158087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872549,0.43897,0.0,-9999,-9999,-1.12657,0.625998,0.0,-9999,-9999,0.866655,0.451344,0.0,-9999,-9999,-1.12657,0.625998,0.0,-9999,-9999,0.749992,0.801251,0.835994,0.866655,0.894093,0.8965,0.917535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28254,-1.18891,-1.16456,-1.12657,-1.10096,-1.10096,-1.09044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807999,0.773282,0.739205,0.00900462,0.614428,0.669978,0.682569,0.761001,0.784251,0.787543,0.803574,0.586444,0.649591,0.628366,0.00626313,0.536223,0.58741,0.605768,0.636088,0.64963,0.659489,0.675615,0.189104,0.185579,0.222103,0.0172971,0.149045,0.180798,0.186015,0.189103,0.203649,0.218373,0.395873,0.0588834,0.0615719,0.0615025,0.00138263,0.0550497,0.0571239,0.0571345,0.0579653,0.0616642,0.0639775,0.07117,-9999,-9999
20190108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.776,-2.911,2.92,0.117,1.061,-1.776,0.0,-2.911,2.92,0.0,0.117,1.061,0.0,136.632,-9999,-9999,38.03,38.03,0.0,-9999,-9999,266.207,266.207,0.0,-9999,-9999,268.123,268.123,0.0,-9999,-9999,0.808,0.808,0.0,97.433,97.433,0.0,0.241,0.241,0.0,4.957,4.957,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,29.6368,-9999,-9999,-9999,-9999,-9999,-9999,16.6944,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.256986,0.0,-9999,-9999,0.243078,0.0,-9999,-9999,0.262222,0.0,0.00575283,0.229875,0.243078,0.250516,0.257721,0.270413,0.293314,0.296743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860499,0.601768,0.0,-9999,-9999,-0.773781,0.480558,0.0,-9999,-9999,0.839054,0.568438,0.0,-9999,-9999,-0.773781,0.480558,0.0,-9999,-9999,0.819288,0.828119,0.830609,0.839054,0.9246,0.960275,1.02442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1256,-0.846112,-0.846112,-0.773781,-0.724584,-0.724584,-0.70446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581293,0.549221,0.518875,0.00875379,0.406528,0.460833,0.471219,0.533728,0.569373,0.573772,0.586499,0.245563,0.306143,0.256653,0.00998777,0.165212,0.17086,0.182859,0.276906,0.311721,0.317267,0.321923,0.0923564,0.090635,0.115429,0.0113022,0.0727922,0.0906132,0.0911033,0.0923564,0.0994602,0.110747,0.229543,0.218863,0.226006,0.225719,0.00354688,0.209138,0.211267,0.214111,0.21572,0.226007,0.233111,0.258885,-9999,-9999
20190109,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.085,-10.148,1.136,-9.987,1.052,-10.085,0.0,-10.148,1.136,0.0,-9.987,1.052,0.0,137.665,-9999,-9999,90.918,90.918,0.0,-9999,-9999,203.457,203.457,0.0,-9999,-9999,186.68,186.68,0.0,-9999,-9999,0.408,0.408,0.0,98.891,98.891,0.0,0.006,0.006,0.0,4.8,4.8,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,30.2155,-9999,-9999,-9999,-9999,-9999,-9999,23.192,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,0.127571,0.0,-9999,-9999,0.115453,0.0,-9999,-9999,0.142643,0.0,0.00920523,0.0480103,0.0826109,0.105933,0.134435,0.185363,0.191908,0.263002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741482,0.559429,0.0,-9999,-9999,-0.821168,0.560822,0.0,-9999,-9999,0.722154,0.54069,0.0,-9999,-9999,-0.821168,0.560822,0.0,-9999,-9999,0.634255,0.701646,0.703688,0.746736,0.831912,0.859183,1.04611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05529,-0.869818,-0.869818,-0.821168,-0.812477,-0.812477,-0.802566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238179,0.216607,0.198911,0.00642066,0.129461,0.156382,0.162584,0.203921,0.238203,0.241576,0.251124,0.101046,0.101154,0.056268,0.0105644,-0.111841,-0.0279891,0.0194898,0.0818111,0.104811,0.107724,0.118514,0.0107241,0.0105242,0.0176641,0.00319295,0.00845238,0.0105217,0.0105786,0.0107241,0.0123837,0.021956,0.0483225,0.494556,0.500633,0.502689,0.00479524,0.473395,0.478699,0.490147,0.491603,0.502772,0.510513,0.570461,-9999,-9999
20190110,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.781,-9.565,1.673,-7.585,1.526,-8.781,0.0,-9.565,1.673,0.0,-7.585,1.526,0.0,138.755,-9999,-9999,80.963,80.963,0.0,-9999,-9999,225.337,225.337,0.0,-9999,-9999,215.078,215.078,0.0,-9999,-9999,0.273,0.273,0.0,99.296,99.296,0.0,0.0,0.0,0.0,1.68,1.68,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,27.4669,-9999,-9999,-9999,-9999,-9999,-9999,44.9189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,0.127513,0.0,-9999,-9999,0.123691,0.0,-9999,-9999,0.11084,0.0,0.00810432,0.0254121,0.0379682,0.0770316,0.121536,0.151455,0.156697,0.158087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889782,0.436289,0.0,-9999,-9999,-1.04766,0.698871,0.0,-9999,-9999,0.883685,0.449416,0.0,-9999,-9999,-1.04766,0.698871,0.0,-9999,-9999,0.762999,0.816027,0.848048,0.883685,0.912069,0.91456,0.936978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18944,-1.10672,-1.08364,-1.04766,-1.02339,-1.02339,-1.01443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283225,0.25962,0.239631,0.00696438,0.162314,0.19371,0.20243,0.244866,0.282916,0.285429,0.295921,0.13997,0.135929,0.128791,0.00585647,0.0501704,0.084834,0.108476,0.135929,0.146681,0.164625,0.177807,0.0168661,0.0165518,0.0258394,0.0041403,0.0132933,0.0165478,0.0166373,0.0168661,0.0194762,0.0309103,0.066311,0.443176,0.449608,0.45112,0.00448585,0.42458,0.430154,0.437449,0.43992,0.449685,0.459058,0.522316,-9999,-9999
