TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20180416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.876,-4.216,0.943,-1.92,1.551,-2.876,0.0,-4.216,0.943,0.0,-1.92,1.551,0.0,393.187,-9999,-9999,186.426,186.426,0.0,-9999,-9999,273.451,273.451,0.0,-9999,-9999,271.437,271.437,0.0,-9999,-9999,0.77,0.77,0.0,97.508,97.508,0.0,0.589,0.589,0.0,4.272,4.272,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,184.5,-9999,-9999,-9999,-9999,-9999,-9999,-38.6564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.10806,0.0,-9999,-9999,-8.10806,0.0,-9999,-9999,-8.11189,0.0,0.00382773,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34235,1.27249,0.0,-9999,-9999,-18.6388,14.6474,0.0,-9999,-9999,7.34235,1.27249,0.0,-9999,-9999,-18.6388,14.6474,0.0,-9999,-9999,7.34235,7.34235,7.34235,7.34235,7.34235,7.34235,7.34235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772642,0.785002,0.876921,0.0232765,0.665162,0.723993,0.772642,0.797874,1.01755,1.02785,1.06928,8.88131,8.89306,8.98881,0.0231901,8.77322,8.83205,8.8807,8.91048,9.12561,9.13591,9.17734,0.913539,0.999373,0.89001,0.0471824,0.512644,0.566399,0.583498,0.913539,1.13117,1.13123,1.34747,11.6711,11.9886,11.7808,0.0339728,11.5359,11.5566,11.5675,11.7508,12.0179,12.0672,12.0718,-9999,-9999
20180417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.021,-2.318,3.06,-0.095,2.27,-1.021,0.0,-2.318,3.06,0.0,-0.095,2.27,0.0,395.846,-9999,-9999,203.333,203.333,0.0,-9999,-9999,260.845,260.845,0.0,-9999,-9999,254.467,254.467,0.0,-9999,-9999,1.42,1.42,0.0,97.664,97.664,0.0,0.034,0.034,0.0,3.219,3.219,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,165.423,-9999,-9999,-9999,-9999,-9999,-9999,-26.6853,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.23352,0.0,-9999,-9999,-8.23534,0.0,-9999,-9999,-8.23694,0.0,0.00588358,-8.27323,-8.27323,-8.27323,-8.23534,-8.21979,-8.21979,-8.16288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93571,1.14641,0.0,-9999,-9999,-18.5556,11.7705,0.0,-9999,-9999,6.95423,1.19222,0.0,-9999,-9999,-18.5718,11.746,0.0,-9999,-9999,6.84388,6.84388,6.84388,6.93571,6.99021,7.0799,7.12181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.5718,-18.5718,-18.5718,-18.5718,-18.5556,-18.5556,-18.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01934,1.03267,1.1344,0.0260261,0.894425,0.962812,1.01922,1.04789,1.2936,1.30498,1.34734,9.25457,9.26802,9.37135,0.0303953,9.11422,9.18261,9.21008,9.26424,9.56659,9.57821,9.62057,1.13945,1.24708,1.11278,0.0528618,0.685385,0.74991,0.767844,1.15078,1.39185,1.39192,1.6032,12.712,13.0547,12.8315,0.0366006,12.5672,12.5898,12.6016,12.8004,13.0863,13.1399,13.1448,-9999,-9999
20180418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.678,-0.682,1.645,-0.676,1.186,-0.678,0.0,-0.682,1.645,0.0,-0.676,1.186,0.0,398.478,-9999,-9999,152.855,152.855,0.0,-9999,-9999,269.894,269.894,0.0,-9999,-9999,266.649,266.649,0.0,-9999,-9999,0.728,0.728,0.0,97.801,97.801,0.0,1.218,1.218,0.0,3.172,3.172,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,166.15,-9999,-9999,-9999,-9999,-9999,-9999,-27.9977,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.08858,0.0,-9999,-9999,-8.09838,0.0,-9999,-9999,-8.06962,0.0,0.00887173,-8.11975,-8.11975,-8.11975,-8.09838,-8.01319,-8.01319,-7.97441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44804,1.82861,0.0,-9999,-9999,-18.6821,10.9609,0.0,-9999,-9999,7.45289,1.90921,0.0,-9999,-9999,-18.7017,10.9322,0.0,-9999,-9999,7.37595,7.37595,7.37595,7.44804,7.60587,7.69557,7.69557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.7258,-18.7017,-18.6821,-18.6821,-18.6703,-18.6703,-18.6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03159,1.0454,1.15002,0.0267739,0.903201,0.973526,1.03157,1.06099,1.31365,1.32534,1.36911,9.12995,9.14378,9.21964,0.0337401,8.91639,9.01,9.0354,9.12849,9.43339,9.44508,9.48886,1.15863,1.26804,1.13061,0.0541561,0.692586,0.758629,0.777283,1.16928,1.41633,1.4164,1.6331,9.89557,10.1984,9.98815,0.0333144,9.75131,9.76991,9.7791,9.93027,10.2269,10.2695,10.2751,-9999,-9999
20180419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.859,0.286,2.848,4.697,4.45,2.859,0.0,0.286,2.848,0.0,4.697,4.45,0.0,401.08,-9999,-9999,302.911,302.911,0.0,-9999,-9999,234.409,234.409,0.0,-9999,-9999,218.882,218.882,0.0,-9999,-9999,3.018,3.018,0.0,99.101,99.101,0.0,0.0,0.0,0.0,2.582,2.582,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,184.5,-9999,-9999,-9999,-9999,-9999,-9999,-38.6564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.10806,0.0,-9999,-9999,-8.10806,0.0,-9999,-9999,-8.11189,0.0,0.00382773,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34235,1.27249,0.0,-9999,-9999,-18.6388,14.6474,0.0,-9999,-9999,7.34235,1.27249,0.0,-9999,-9999,-18.6388,14.6474,0.0,-9999,-9999,7.34235,7.34235,7.34235,7.34235,7.34235,7.34235,7.34235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67898,1.69222,1.80652,0.0298106,1.52418,1.6086,1.67604,1.71254,1.99418,2.00731,2.04471,9.7841,9.80028,9.9184,0.0296646,9.63224,9.71666,9.7841,9.82796,10.1022,10.1154,10.1528,1.69817,1.8601,1.67134,0.062681,1.15603,1.24305,1.25899,1.75032,2.02472,2.02482,2.1966,17.4856,17.8256,17.6531,0.0338197,17.3973,17.426,17.4323,17.6434,17.8601,17.9262,17.9357,-9999,-9999
20180420,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.937,-2.63,4.623,5.198,6.91,1.937,0.0,-2.63,4.623,0.0,5.198,6.91,0.0,403.654,-9999,-9999,296.677,296.677,0.0,-9999,-9999,240.412,240.412,0.0,-9999,-9999,226.962,226.962,0.0,-9999,-9999,3.424,3.424,0.0,99.533,99.533,0.0,0.0,0.0,0.0,1.787,1.787,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,165.423,-9999,-9999,-9999,-9999,-9999,-9999,-26.6853,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.23352,0.0,-9999,-9999,-8.23534,0.0,-9999,-9999,-8.23694,0.0,0.00588358,-8.27323,-8.27323,-8.27323,-8.23534,-8.21979,-8.21979,-8.16288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93571,1.14641,0.0,-9999,-9999,-18.5556,11.7705,0.0,-9999,-9999,6.95423,1.19222,0.0,-9999,-9999,-18.5718,11.746,0.0,-9999,-9999,6.84388,6.84388,6.84388,6.93571,6.99021,7.0799,7.12181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.5718,-18.5718,-18.5718,-18.5718,-18.5556,-18.5556,-18.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70013,1.71125,1.81473,0.027027,1.55748,1.635,1.69643,1.73085,1.98651,1.99848,2.02947,9.93178,9.94659,10.0517,0.0313211,9.77727,9.85479,9.89181,9.94459,10.2577,10.2717,10.3027,1.67885,1.83925,1.65824,0.0583867,1.178,1.26081,1.27333,1.73815,1.99175,1.99185,2.1384,17.2272,17.5714,17.392,0.0343885,17.1324,17.1593,17.1667,17.3838,17.6075,17.6721,17.6807,-9999,-9999
20180421,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.752,2.828,3.122,9.555,4.624,6.752,0.0,2.828,3.122,0.0,9.555,4.624,0.0,406.199,-9999,-9999,247.093,247.093,0.0,-9999,-9999,274.718,274.718,0.0,-9999,-9999,273.142,273.142,0.0,-9999,-9999,4.757,4.757,0.0,99.352,99.352,0.0,0.0,0.0,0.0,1.646,1.646,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,166.15,-9999,-9999,-9999,-9999,-9999,-9999,-27.9977,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.08858,0.0,-9999,-9999,-8.09838,0.0,-9999,-9999,-8.06962,0.0,0.00887173,-8.11975,-8.11975,-8.11975,-8.09838,-8.01319,-8.01319,-7.97441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44804,1.82861,0.0,-9999,-9999,-18.6821,10.9609,0.0,-9999,-9999,7.45289,1.90921,0.0,-9999,-9999,-18.7017,10.9322,0.0,-9999,-9999,7.37595,7.37595,7.37595,7.44804,7.60587,7.69557,7.69557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.7258,-18.7017,-18.6821,-18.6821,-18.6703,-18.6703,-18.6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50796,2.51814,2.63401,0.0308008,2.33451,2.42824,2.50055,2.54445,2.83302,2.83565,2.86957,10.5989,10.6165,10.7036,0.0376028,10.3477,10.4718,10.5041,10.5989,10.9528,10.9554,10.9893,2.35306,2.57904,2.3355,0.06963,1.75732,1.86553,1.87427,2.46312,2.75405,2.75419,2.85231,14.7925,15.1317,14.933,0.0348346,14.6744,14.7022,14.7112,14.9272,15.1729,15.2228,15.2258,-9999,-9999
20180422,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.256,4.708,3.34,10.791,5.356,8.256,0.0,4.708,3.34,0.0,10.791,5.356,0.0,408.713,-9999,-9999,295.394,295.394,0.0,-9999,-9999,258.756,258.756,0.0,-9999,-9999,251.656,251.656,0.0,-9999,-9999,5.57,5.57,0.0,99.142,99.142,0.0,0.0,0.0,0.0,1.712,1.712,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,184.5,-9999,-9999,-9999,-9999,-9999,-9999,-38.6564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.10806,0.0,-9999,-9999,-8.10806,0.0,-9999,-9999,-8.11189,0.0,0.00382773,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34235,1.27249,0.0,-9999,-9999,-18.6388,14.6474,0.0,-9999,-9999,7.34235,1.27249,0.0,-9999,-9999,-18.6388,14.6474,0.0,-9999,-9999,7.34235,7.34235,7.34235,7.34235,7.34235,7.34235,7.34235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87691,2.88501,2.9982,0.0303619,2.69972,2.79497,2.86728,2.91369,3.19797,3.20057,3.22155,10.9753,10.9931,11.1101,0.0302194,10.8078,10.903,10.9753,11.0292,11.306,11.3086,11.3296,2.63327,2.88675,2.62212,0.0714712,2.0273,2.14323,2.14764,2.77065,3.0583,3.06296,3.12285,17.0568,17.4037,17.2201,0.0340551,16.9628,16.9926,16.9991,17.2094,17.4383,17.4997,17.5076,-9999,-9999
20180423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.897,5.415,3.998,13.099,6.054,9.897,0.0,5.415,3.998,0.0,13.099,6.054,0.0,411.197,-9999,-9999,289.333,289.333,0.0,-9999,-9999,269.06,269.06,0.0,-9999,-9999,265.526,265.526,0.0,-9999,-9999,6.64,6.64,0.0,98.725,98.725,0.0,0.0,0.0,0.0,1.627,1.627,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,165.423,-9999,-9999,-9999,-9999,-9999,-9999,-26.6853,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.23352,0.0,-9999,-9999,-8.23534,0.0,-9999,-9999,-8.23694,0.0,0.00588358,-8.27323,-8.27323,-8.27323,-8.23534,-8.21979,-8.21979,-8.16288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93571,1.14641,0.0,-9999,-9999,-18.5556,11.7705,0.0,-9999,-9999,6.95423,1.19222,0.0,-9999,-9999,-18.5718,11.746,0.0,-9999,-9999,6.84388,6.84388,6.84388,6.93571,6.99021,7.0799,7.12181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.5718,-18.5718,-18.5718,-18.5718,-18.5556,-18.5556,-18.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36999,3.37369,3.47613,0.0278159,3.1986,3.28962,3.35687,3.40487,3.66491,3.66564,3.67973,11.5922,11.609,11.7131,0.0319307,11.4184,11.5094,11.563,11.6093,11.9362,11.9389,11.953,2.98383,3.27194,2.9868,0.071262,2.39368,2.51171,2.51253,3.15502,3.43469,3.44317,3.44356,16.3777,16.7298,16.5349,0.0328608,16.2796,16.3257,16.3292,16.5163,16.7592,16.8084,16.8103,-9999,-9999
20180424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.042,7.192,4.541,15.507,6.216,12.042,0.0,7.192,4.541,0.0,15.507,6.216,0.0,413.649,-9999,-9999,244.132,244.132,0.0,-9999,-9999,302.715,302.715,0.0,-9999,-9999,310.829,310.829,0.0,-9999,-9999,7.484,7.484,0.0,98.301,98.301,0.0,0.183,0.183,0.0,2.078,2.078,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,166.15,-9999,-9999,-9999,-9999,-9999,-9999,-27.9977,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.08858,0.0,-9999,-9999,-8.09838,0.0,-9999,-9999,-8.06962,0.0,0.00887173,-8.11975,-8.11975,-8.11975,-8.09838,-8.01319,-8.01319,-7.97441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44804,1.82861,0.0,-9999,-9999,-18.6821,10.9609,0.0,-9999,-9999,7.45289,1.90921,0.0,-9999,-9999,-18.7017,10.9322,0.0,-9999,-9999,7.37595,7.37595,7.37595,7.44804,7.60587,7.69557,7.69557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.7258,-18.7017,-18.6821,-18.6821,-18.6703,-18.6703,-18.6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00165,3.99978,4.0889,0.024802,3.83734,3.92311,3.98409,4.03418,4.26272,4.26478,4.27796,12.0825,12.0982,12.1585,0.031453,11.8505,11.9639,11.9909,12.0825,12.3825,12.3845,12.3977,3.4344,3.76699,3.45528,0.0713497,2.86284,2.97859,2.98826,3.60869,3.90146,3.93241,3.93262,13.8096,14.1404,13.9417,0.0307153,13.7126,13.7512,13.755,13.8861,14.1629,14.2012,14.2042,-9999,-9999
20180425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.65,5.766,2.658,8.996,3.806,7.65,0.0,5.766,2.658,0.0,8.996,3.806,0.0,416.07,-9999,-9999,298.165,298.165,0.0,-9999,-9999,258.736,258.736,0.0,-9999,-9999,251.628,251.628,0.0,-9999,-9999,4.266,4.266,0.0,98.332,98.332,0.0,0.006,0.006,0.0,2.233,2.233,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,184.5,-9999,-9999,-9999,-9999,-9999,-9999,-38.6564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.10806,0.0,-9999,-9999,-8.10806,0.0,-9999,-9999,-8.11189,0.0,0.00382773,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,-8.10806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34235,1.27249,0.0,-9999,-9999,-18.6388,14.6474,0.0,-9999,-9999,7.34235,1.27249,0.0,-9999,-9999,-18.6388,14.6474,0.0,-9999,-9999,7.34235,7.34235,7.34235,7.34235,7.34235,7.34235,7.34235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,-18.6388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62876,2.63965,2.76117,0.0324365,2.44506,2.54448,2.62106,2.66731,2.97074,2.9735,3.0085,10.7291,10.7477,10.8731,0.0322775,10.5531,10.6525,10.7291,10.7838,11.0788,11.0816,11.1166,2.46652,2.70342,2.44648,0.0727843,1.84104,1.95515,1.96469,2.5826,2.88527,2.88542,2.98111,17.3501,17.7,17.5159,0.0350231,17.2518,17.2784,17.2863,17.5089,17.7372,17.802,17.8104,-9999,-9999
20180426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.497,6.298,4.889,13.495,6.102,10.497,0.0,6.298,4.889,0.0,13.495,6.102,0.0,418.458,-9999,-9999,262.171,262.171,0.0,-9999,-9999,284.147,284.147,0.0,-9999,-9999,285.835,285.835,0.0,-9999,-9999,6.762,6.762,0.0,97.583,97.583,0.0,0.367,0.367,0.0,2.939,2.939,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,165.423,-9999,-9999,-9999,-9999,-9999,-9999,-26.6853,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.23352,0.0,-9999,-9999,-8.23534,0.0,-9999,-9999,-8.23694,0.0,0.00588358,-8.27323,-8.27323,-8.27323,-8.23534,-8.21979,-8.21979,-8.16288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93571,1.14641,0.0,-9999,-9999,-18.5556,11.7705,0.0,-9999,-9999,6.95423,1.19222,0.0,-9999,-9999,-18.5718,11.746,0.0,-9999,-9999,6.84388,6.84388,6.84388,6.93571,6.99021,7.0799,7.12181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.5718,-18.5718,-18.5718,-18.5718,-18.5556,-18.5556,-18.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54188,3.54414,3.64329,0.0270723,3.37187,3.46178,3.52758,3.57623,3.82717,3.8293,3.84353,11.7629,11.7795,11.8802,0.0311644,11.5917,11.6816,11.7341,11.7801,12.1003,12.1025,12.1168,3.10755,3.40786,3.11512,0.0713929,2.52108,2.63895,2.64068,3.27981,3.55885,3.5778,3.57798,15.1015,15.4419,15.2458,0.0326148,15.0017,15.0332,15.0392,15.2365,15.468,15.5188,15.5213,-9999,-9999
20180427,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.148,4.651,1.978,7.218,2.734,6.148,0.0,4.651,1.978,0.0,7.218,2.734,0.0,420.814,-9999,-9999,161.44,161.44,0.0,-9999,-9999,282.94,282.94,0.0,-9999,-9999,284.21,284.21,0.0,-9999,-9999,2.597,2.597,0.0,97.538,97.538,0.0,1.712,1.712,0.0,2.441,2.441,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,166.15,-9999,-9999,-9999,-9999,-9999,-9999,-27.9977,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,-8.08858,0.0,-9999,-9999,-8.09838,0.0,-9999,-9999,-8.06962,0.0,0.00887173,-8.11975,-8.11975,-8.11975,-8.09838,-8.01319,-8.01319,-7.97441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44804,1.82861,0.0,-9999,-9999,-18.6821,10.9609,0.0,-9999,-9999,7.45289,1.90921,0.0,-9999,-9999,-18.7017,10.9322,0.0,-9999,-9999,7.37595,7.37595,7.37595,7.44804,7.60587,7.69557,7.69557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.7258,-18.7017,-18.6821,-18.6821,-18.6703,-18.6703,-18.6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.26309,2.38783,0.0330254,2.06969,2.16779,2.2446,2.28835,2.59972,2.60687,2.64697,10.343,10.3615,10.4575,0.0398263,10.0829,10.2129,10.2483,10.343,10.7195,10.7266,10.7667,2.18038,2.38917,2.15353,0.0711308,1.56363,1.66999,1.6841,2.26814,2.57036,2.57049,2.70666,10.4948,10.8205,10.5929,0.0359416,10.338,10.3577,10.365,10.5269,10.8512,10.8965,10.9026,-9999,-9999
