TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20170101,-3.177,1.0,-3.487,0.927,1.0,-2.705,1.74,1.0,-2.972,-3.348,0.92,-2.399,1.153,-3.177,1.0,-3.487,0.927,1.0,-2.705,1.74,1.0,127.087,72.106,1.0,72.364,72.106,1.0,245.158,1.0,249.826,245.158,1.0,219.846,1.0,230.558,219.846,1.0,1.028,1.0,1.052,1.028,1.0,98.347,98.42,1.0,0.078,0.0,1.0,2.14,1.891,1.0,0.19213158333333333,1.0,-17.452781104166665,1.0,132.27657289583334,1.0,-9999,0.0,-9999,0.0,411.307,1.0,-0.804,-0.722,-0.607,-0.407,1.0,1.0,1.0,1.0,-9999,-9999,-0.0295813,-9999,4.45561,-9999,5.07217,-9999,-9999,0.348033,-9999,-10.3607,-9999,-11.2436,-9999,-9999,1.55654,-9999,11.0,3,29,19,29,19,0.0908257,0.0908257,0.979167,0.979167,0.0297621,0.0297621,0.0363803,0.034682,0.0908257,0.0908257,0.979167,0.979167,0.0295978,0.0293014,0.036246,0.0342874,0.0970721,0.0946236,0.986458,0.986979,0.0037809,0.00276184,0.065844,0.0711161,0.07822,0.0976046,0.109791,0.112961,0.150994,0.0642023,0.0747678,0.0796208,0.0908257,0.109554,0.11038,0.113684,0.979167,0.979167,0.979167,0.979167,1.0,1.0,0.979167,0.979167,0.979167,1.0,0.979167,1.0,1.0,1.0,0.19874,0.19874,0.249948,0.249948,1.0,1.0,0.0359818,0.0359818,0.0544494,0.0528739,-0.0822267,-0.0822267,0.37384,0.37384,0.947368,0.947368,0.0472608,0.0472608,0.0504861,0.0507008,0.19874,0.19874,0.249948,0.249948,1.0,1.0,0.0357229,0.0354375,0.0542786,0.052505,-0.0822267,-0.0822267,0.37384,0.37384,0.947368,0.947368,0.0471068,0.0465066,0.0503419,0.0499985,0.161404,0.164766,0.170273,0.19874,0.242243,0.246499,0.254155,0.164766,0.164766,0.19874,0.19874,0.242231,0.242251,0.246499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.109505,-0.101235,-0.101068,-0.0860582,-0.0694648,-0.0657235,-0.0281769,-0.109505,-0.102438,-0.101084,-0.0822267,-0.0694648,-0.0657235,-0.0657235,1.0,1.0,1.0,0.947368,0.947368,0.947368,0.947368,1.0,1.0,1.0,0.947368,0.947368,0.947368,0.947368,0.14762,0.143607,0.147629,0.00213274,0.129136,0.131005,0.135756,0.147082,0.14918,0.164682,0.17057,0.142043,0.14762,0.149818,0.00238586,0.129285,0.13181,0.137038,0.14742,0.163549,0.165711,0.17579,0.056794,0.0527809,0.053005,0.00205627,0.0272286,0.0393041,0.0482079,0.0520183,0.0571452,0.0649339,0.0796223,0.0520183,0.056794,0.0527458,0.00262249,0.024554,0.0331985,0.0483914,0.0528945,0.0587797,0.0672746,0.0718587,0.137095,0.13826,0.141067,0.00179673,0.110601,0.136045,0.137091,0.13826,0.143343,0.150775,0.162761,0.150744,0.13826,0.143342,0.00236781,0.109534,0.136045,0.137091,0.13826,0.150744,0.158024,0.170896,0.0480106,0.0480104,0.0522202,0.00203242,0.0412319,0.0414928,0.0464805,0.0480104,0.0542074,0.0558773,0.0847737,0.0414928,0.0480104,0.0575421,0.00272729,0.0410349,0.0414928,0.0465071,0.0490906,0.0687352,0.075849,0.0958332,-9999,-9999
20170102,-1.412,1.0,-1.638,1.229,1.0,-1.068,0.524,1.0,-1.314,-1.419,0.747,-1.154,0.321,-1.412,1.0,-1.638,1.229,1.0,-1.068,0.524,1.0,127.709,12.572,1.0,19.205,12.572,1.0,303.844,1.0,305.814,303.844,1.0,262.511,1.0,304.914,262.511,1.0,0.474,1.0,0.582,0.474,1.0,98.45,98.503,1.0,2.949,0.35,1.0,2.341,1.811,1.0,0.276655875,1.0,-0.6405447666666668,1.0,29.68808197583333,1.0,-9999,0.0,-9999,0.0,420.963,1.0,-0.629,-0.622,-0.586,-0.454,1.0,1.0,1.0,1.0,-9999,-9999,-0.105208,-9999,6.37181,-9999,7.4354,-9999,-9999,0.358439,-9999,-2.74545,-9999,-3.13875,-9999,-9999,1.39064,-9999,11.0,3,29,19,29,19,0.16192,0.16192,1.0,1.0,0.0313493,0.0313493,0.0314192,0.0313523,0.16192,0.16192,1.0,1.0,0.0309042,0.0306367,0.0309751,0.0306398,0.164396,0.16263,1.0,1.0,0.000754393,0.000198734,0.16192,0.16192,0.162029,0.162514,0.162785,0.166108,0.174584,0.16192,0.16192,0.161948,0.162514,0.162588,0.162785,0.162785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.157712,0.157712,0.069617,0.069617,1.0,1.0,0.0388215,0.0388215,0.0388958,0.0388223,0.153472,0.153472,0.0353839,0.0353839,1.0,1.0,0.0480998,0.0480998,0.0481087,0.0481053,0.157712,0.157712,0.069617,0.069617,1.0,1.0,0.0384344,0.0382025,0.0385095,0.0382033,0.153472,0.153472,0.0353839,0.0353839,1.0,1.0,0.0471068,0.0465066,0.0471158,0.0465122,0.157712,0.157712,0.157712,0.157712,0.1582,0.162518,0.175839,0.157712,0.157712,0.157712,0.157712,0.1582,0.1582,0.161689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.152795,0.153472,0.153472,0.154917,0.154917,0.155317,0.156634,0.152795,0.153472,0.153472,0.154834,0.154917,0.154917,0.154917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.170243,0.164653,0.170333,0.00278169,0.148344,0.15082,0.154023,0.168792,0.172587,0.18983,0.207077,0.162636,0.170243,0.172656,0.00293344,0.148545,0.15181,0.155061,0.168792,0.18983,0.19174,0.206473,0.00832315,0.00273336,0.00770253,0.00279042,-0.0141695,-0.0125569,-0.00873168,0.00684426,0.0106394,0.0270451,0.0449217,0.00168744,0.00832315,0.00825994,0.00289846,-0.0164988,-0.0132046,-0.0102181,0.00684426,0.0240753,0.0274611,0.0437059,0.195284,0.196944,0.200877,0.00259003,0.157546,0.193789,0.195279,0.196944,0.204185,0.214772,0.231845,0.214727,0.196944,0.203817,0.00336705,0.153333,0.193789,0.195279,0.196944,0.214727,0.225097,0.243433,0.00841097,0.00841094,0.00938393,0.000433816,0.00722124,0.00726738,0.00814341,0.00841094,0.00952895,0.00982276,0.0166576,0.00726738,0.00841094,0.0103931,0.00055786,0.00719378,0.00726738,0.00814815,0.00860314,0.0120359,0.0167062,0.0170867,-9999,-9999
20170103,-8.812,1.0,-7.778,7.357,1.0,-10.39,2.048,1.0,-8.762,-8.092,6.441,-9.784,2.159,-8.812,1.0,-7.778,7.357,1.0,-10.39,2.048,1.0,128.391,68.565,1.0,63.383,68.565,1.0,230.58,1.0,250.071,230.58,1.0,211.873,1.0,230.883,211.873,1.0,0.365,1.0,0.18,0.365,1.0,98.519,98.579,1.0,0.104,0.0,1.0,4.208,4.546,1.0,0.3400422708333333,1.0,-34.15325166666667,1.0,124.90948271520834,1.0,-9999,0.0,-9999,0.0,418.012,1.0,-0.747,-0.677,-0.602,-0.467,1.0,1.0,1.0,1.0,-9999,-9999,-5.01818,-9999,9.18869,-9999,13.1994,-9999,-9999,0.397771,-9999,2.51419,-9999,3.61159,-9999,-9999,1.27696,-9999,1.0,3,29,19,29,19,-0.065225,-0.065225,0.958333,0.958333,0.0304899,0.0304899,0.0305444,0.0305444,-0.065225,-0.065225,0.958333,0.958333,0.0301158,0.0298913,0.030171,0.0299469,-0.0650374,-0.0640982,0.958333,0.958333,0.00100349,0.000333184,-0.068938,-0.065225,-0.065225,-0.065225,-0.0615771,-0.0615771,-0.0609872,-0.068825,-0.065225,-0.065225,-0.065225,-0.0615771,-0.0615771,-0.0609872,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.0690541,0.0690541,0.215869,0.215869,1.0,1.0,0.0374198,0.0374198,0.0374218,0.0374218,-0.264187,-0.264187,0.266761,0.266761,0.894737,0.894737,0.0474086,0.0474086,0.0475645,0.0475645,0.0690541,0.0690541,0.215869,0.215869,1.0,1.0,0.037162,0.037008,0.037164,0.03701,-0.264187,-0.264187,0.266761,0.266761,0.894737,0.894737,0.0464543,0.0458779,0.0466134,0.0460389,0.0580903,0.0690541,0.0690541,0.0690541,0.0698309,0.0698309,0.0739379,0.0582705,0.0690541,0.0690541,0.0690541,0.0698309,0.0698309,0.0707719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.264187,-0.264187,-0.264187,-0.264187,-0.256492,-0.256492,-0.256492,-0.264187,-0.264187,-0.264187,-0.264187,-0.256492,-0.256492,-0.256492,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.894737,0.0939751,0.0924307,0.0943084,0.00117837,0.08292,0.0837298,0.0915273,0.0938511,0.0986327,0.102491,0.105133,0.0917722,0.0939751,0.0960391,0.00150942,0.082981,0.0841812,0.0885552,0.0938999,0.102491,0.105161,0.113767,0.1592,0.157656,0.158407,0.00112606,0.148145,0.148955,0.152514,0.158635,0.162247,0.166229,0.16671,0.157351,0.1592,0.161076,0.00206506,0.148206,0.149406,0.150718,0.158545,0.166026,0.166846,0.185901,0.121107,0.108052,0.125163,0.00276566,0.10682,0.108053,0.108308,0.122339,0.144082,0.145633,0.147819,0.128401,0.108053,0.126431,0.00345259,0.0808793,0.108052,0.108308,0.128418,0.145633,0.147724,0.150002,0.0523927,0.0524079,0.0564773,0.00179793,0.0467757,0.0468853,0.0509774,0.0524079,0.0594138,0.0606331,0.0862218,0.0468853,0.0524079,0.061095,0.00240023,0.0467757,0.0468853,0.0509994,0.0545491,0.0661069,0.0783932,0.0952267,-9999,-9999
20170104,-18.419,1.0,-18.494,1.019,1.0,-18.304,1.89,1.0,-17.726,-17.827,0.98,-17.572,1.415,-18.419,1.0,-18.494,1.019,1.0,-18.304,1.89,1.0,129.131,78.381,0.875,84.232,82.797,0.875,166.656,1.0,180.278,166.656,1.0,151.576,0.875,138.193,149.219,0.875,0.367,1.0,0.044,0.367,1.0,98.884,98.956,1.0,0.023,0.0,1.0,3.826,4.222,1.0,0.29657797872340425,0.9791666666666666,-33.644362854166665,1.0,146.78171676041666,1.0,-9999,0.0,-9999,0.0,412.326,1.0,-2.729,-2.404,-1.999,-1.533,1.0,1.0,1.0,1.0,-9999,-9999,5.74111,-9999,6.1085,-9999,8.77473,-9999,-9999,0.264205,-9999,6.49744,-9999,9.33343,-9999,-9999,1.28546,-9999,2.0,3,29,19,29,19,-0.207635,-0.207635,1.0,1.0,0.0431912,0.0431912,0.0435434,0.0431912,-0.207635,-0.207635,1.0,1.0,0.0428382,0.0428979,0.0431932,0.0428979,-0.210384,-0.209811,0.999479,1.0,0.00112632,0.00102849,-0.231025,-0.218689,-0.207635,-0.207635,-0.207635,-0.207635,-0.207635,-0.228948,-0.207635,-0.207635,-0.207635,-0.207635,-0.207635,-0.207635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.224839,-0.224839,0.289071,0.289071,1.0,1.0,0.0601554,0.0601554,0.0607978,0.0602073,-0.162306,-0.162306,0.698707,0.698707,1.0,1.0,0.0512436,0.0512436,0.0512436,0.0512436,-0.224839,-0.224839,0.289071,0.289071,1.0,1.0,0.0600785,0.0600716,0.0607217,0.0601236,-0.162306,-0.162306,0.698707,0.698707,1.0,1.0,0.0496734,0.0499974,0.0496734,0.0499974,-0.264306,-0.24247,-0.224839,-0.224839,-0.224839,-0.224839,-0.224839,-0.258833,-0.22984,-0.224839,-0.224839,-0.224839,-0.224839,-0.224839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.162306,-0.162306,-0.162306,-0.162306,-0.162306,-0.162306,-0.150913,-0.162306,-0.162306,-0.162306,-0.162306,-0.162306,-0.162306,-0.162306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0154248,0.0163813,0.0162054,0.00043021,0.0100867,0.01467,0.0148351,0.015667,0.0168714,0.0202611,0.020602,0.0167855,0.0154248,0.0176802,0.0009756,0.0113284,0.0146138,0.0148351,0.016037,0.0169801,0.0205413,0.0261879,0.22306,0.224016,0.226016,0.00128304,0.217722,0.222305,0.22247,0.223302,0.224549,0.228237,0.247899,0.224171,0.22306,0.228064,0.00162415,0.218963,0.222249,0.22247,0.223905,0.228215,0.238414,0.248646,0.00535527,0.00394204,0.00869705,0.000949159,0.00394176,0.00394216,0.00400551,0.00539485,0.0146497,0.017074,0.02048,0.00539504,0.00394216,0.00903666,0.000982769,0.000747183,0.00394216,0.00403001,0.00655064,0.0146497,0.0173878,0.0204562,0.0786983,0.078752,0.0835616,0.00200239,0.0736515,0.0738377,0.0770838,0.078752,0.0842709,0.0902357,0.1169,0.0736515,0.078752,0.087884,0.0025859,0.0718979,0.0738377,0.077084,0.0792216,0.0902357,0.105956,0.124324,-9999,-9999
20170105,-19.342,1.0,-19.62,1.281,1.0,-18.917,1.544,1.0,-18.539,-18.916,0.958,-17.963,1.19,-19.342,1.0,-19.62,1.281,1.0,-18.917,1.544,1.0,129.93,84.156,1.0,83.059,84.156,1.0,168.248,1.0,176.71,168.248,1.0,144.05,1.0,133.453,144.05,1.0,0.324,1.0,0.03,0.324,1.0,98.738,98.808,1.0,0.053,0.0,1.0,2.739,3.027,1.0,0.2169970208333333,1.0,-33.66979475,1.0,142.63633615833334,1.0,-9999,0.0,-9999,0.0,416.32,1.0,-3.832,-3.521,-3.121,-2.662,1.0,1.0,1.0,1.0,-9999,-9999,5.42156,-9999,3.45083,-9999,4.95705,-9999,-9999,0.219405,-9999,3.54177,-9999,5.0569,-9999,-9999,1.32129,-9999,3.0,3,29,19,29,19,-0.239994,-0.239994,0.979167,0.979167,0.0432511,0.0432435,0.044796,0.0442693,-0.235966,-0.235966,0.979167,0.979167,0.0431223,0.0431317,0.0446717,0.0441601,-0.236358,-0.237245,0.984896,0.982813,0.00219905,0.00112772,-0.248651,-0.247241,-0.242865,-0.240069,-0.235966,-0.223915,-0.222698,-0.248411,-0.242865,-0.240158,-0.239994,-0.235966,-0.223915,-0.223915,1.0,1.0,0.979167,0.979167,0.979167,0.979167,0.979167,1.0,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,-0.19393,-0.19393,0.360397,0.360397,1.0,1.0,0.0600925,0.0600925,0.060469,0.0601341,-0.288263,-0.288263,0.488732,0.488732,0.947368,0.947368,0.0517129,0.0516749,0.0553205,0.0552588,-0.193826,-0.193826,0.360393,0.360393,1.0,1.0,0.0600497,0.0600709,0.0604265,0.0601126,-0.278614,-0.278614,0.503498,0.503498,0.947368,0.947368,0.0511885,0.0511773,0.0548307,0.0547938,-0.254013,-0.207301,-0.198182,-0.194155,-0.193826,-0.193826,-0.192523,-0.209165,-0.198301,-0.194753,-0.194036,-0.193826,-0.193826,-0.193002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.307433,-0.288578,-0.288317,-0.285498,-0.278614,-0.249277,-0.235155,-0.288578,-0.28843,-0.288317,-0.286374,-0.278614,-0.249277,-0.249277,0.947368,0.947368,0.947368,1.0,0.947368,0.947368,1.0,0.947368,0.947368,0.947368,1.0,0.947368,0.947368,0.947368,0.00790751,0.00858216,0.00861435,0.000267341,0.00658859,0.00764655,0.00788379,0.00818491,0.00872639,0.00936753,0.0108006,0.00889073,0.00790751,0.0106807,0.00125076,0.00658859,0.00765408,0.00786164,0.00822295,0.00965191,0.0104469,0.0237448,0.243873,0.244548,0.24586,0.00119172,0.231626,0.234716,0.243858,0.246877,0.249036,0.2507,0.258588,0.24464,0.243873,0.247039,0.00158333,0.230328,0.234716,0.243873,0.248237,0.25105,0.254706,0.258588,0.00499872,0.00358346,0.0089243,0.00109665,0.00358346,0.00358358,0.00364689,0.00500315,0.0153643,0.0182754,0.0227391,0.00500334,0.00358358,0.00939517,0.00112626,0.00240619,0.00358358,0.00367437,0.00611643,0.0153643,0.0193101,0.0227068,0.0959118,0.0960026,0.10097,0.00215674,0.0924233,0.0929398,0.0943667,0.0960026,0.103962,0.109744,0.132043,0.0924233,0.0960027,0.104525,0.00258705,0.0878524,0.0924233,0.0943668,0.0988665,0.109744,0.125768,0.136031,-9999,-9999
