system:index,afri1600,afri2100,andwi,arvi,atsavi,avi,aweinsh,aweish,bai,bcc,bi,bitm,bixs,bndvi,bwdrvi,cig,cvi,day,dbsi,dsi,dswi1,dswi2,dswi3,dswi4,dswi5,dvi,ebi,embi,evi,evi2,exg,exgr,exr,fcvi,gari,gbndvi,gcc,gdvi,gemi,gli,gndvi,gosavi,grndvi,grvi,gsavi,gvmi,hour,iavi,ikaw,ipvi,kipvi,kndvi,krvi,kvari,lswi,mbi,mbwi,mcari1,mcari2,mgrvi,minute,mlswi26,mlswi27,mndvi,mndwi,mnli,month,mrbvi,msavi,msi,msr,mtvi1,mtvi2,muwir,nbli,nblioli,ndbai,nddi,ndii,ndmi,ndpi,ndponi,ndsoi,ndti,ndvi,ndvimndwi,ndwi,ndwins,ndyi,ngrdi,nirv,nli,nmdi,normg,normnir,normr,nrfig,nrfir,nsds,nsdsi1,nsdsi2,nsdsi3,nwi,ocvi,osavi,rcc,rdvi,rgbvi,rgri,ri,ri4xs,sarvi,savi,savi2,sevi,si,slavi,sr,sr2,swm,tdvi,tgi,trivi,tsavi,tvi,vari,vig,wdrvi,wdvi,wi1,wi2,wi2015,wri,year,.geo
1_2_LE07_026029_20170115,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,54,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170216,0.3793467508049627,0.5473711100736911,0.07906283487011978,0.07776348695265312,0.030571343507294558,0.17848109072833052,0.7138289777010051,0.12458527010050253,0.20419472361809046,0.3221810171287179,-0.07143591992292715,0.2973514613387717,0.3022755215644262,0.07776348695265312,-0.7907044591141309,0.1445109026740101,1.2137479093873784,16,-0.16157893947201965,0.6817981355985429,1.4669741062775563,0.7803639472236732,0.7358461908591977,0.94310430860251,1.1651412190760362,0.024656099246231175,0.8529579836552929,-0.30255681581783606,0.05898647942085356,0.029611092755494936,-0.011653021356783911,-0.12266695351758793,0.11101393216080403,0.038485973618090474,0.2903376259391618,-0.267259423657641,0.3289754480744697,0.07616132754857613,0.24175959354888063,-0.009844968947948127,0.06736786342622822,0.0537049243320131,-0.2857919279741675,1.1445109026740103,0.05202128542371663,0.3363579803906904,16,0.001451832017718134,0.03974559761338851,0.5190688880682791,0.5007344848569771,0.0014689697139542825,1.0029424559455966,0.0017690395936766784,0.18923843238025484,0.10152382033521815,-0.48530141959799,0.007870607788944765,0.005625909434912077,-0.05855585662988957,54,0.4875819548263117,0.5437605268295164,0.26186237525608025,0.12344116333546166,-0.2786090222299134,2,0.0793476882564872,0.03004861098562458,0.6817981355985429,0.055005048201044945,0.007870607788944765,0.005625909434912077,0.1796634345255065,-0.9974889546168403,-0.9974889546168403,-0.9981516262834926,-3.7357404045798113,0.18923843238025484,0.18923843238025484,0.17217490282080203,-0.12344116333546166,-0.19801198685950028,0.029305253387568567,0.038137776136557985,-0.08530338719890368,-0.06736786342622822,0.4129476751155745,0.010454087748606037,-0.029305253387568567,0.012802783224982576,-0.46813489532811325,0.8242632349196395,0.3120281165171469,0.3571040360129162,0.33086784746993686,0.19801198685950028,0.22599976447986017,0.0764384091277511,0.14163455868788005,0.1661435280557894,0.0764384091277511,-0.45191246325468865,1.2252195971213107,0.030571343507294558,0.3488435347968124,0.030664498658240853,-0.018855366283108178,1.060434846241588,0.029305253387568567,13.079494833364729,0.05968824939148105,0.029949171821892065,1.0793325956546511,2.9477123329267325,0.7027533241011442,0.6616507242241103,1.0793325956546511,1.1445109026740103,1.0284617367185132,0.03848496146401162,-0.25632591080401984,0.770797361809047,0.038137776136557985,0.7335741818565923,-0.05583250284808135,-0.029305253387568567,-0.8051638907465514,0.024656099246231175,0.19801198685950028,0.18794866368423446,5.068966482412062,1.0705200510466322,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170304,0.07574577452835662,0.3637839269138304,-0.27844204042889914,0.32961522970456203,0.10395904739741242,0.19921772475269697,-0.09654300879396992,-0.31333024026381906,0.18992415829145728,0.2761724767455404,0.14916358886107708,0.113364883782667,0.12232936112210419,0.32961522970456203,-0.6688196614483212,0.6906306738840323,2.0862106982882413,4,0.2187825359608607,1.3018892253057133,0.7682539242923957,2.2011535105971456,1.7854204923616774,0.811045378848536,0.7833950934803512,0.049698165829145734,0.27534512720884213,0.12588322395830484,0.0960247262120344,0.08251152958275518,-0.00940534547738695,-0.07518699434673372,0.06578164886934677,0.07202853433835849,0.2884643299473295,-0.04571167327000207,0.32411831320792867,0.30496115763924275,0.39474651180282816,-0.020945248767257736,0.25660907393905097,0.1659457606086863,-0.13841170673200928,1.6906306738840322,0.11626447930716281,0.19408694177410168,16,0.022952598462434946,0.182805757038843,0.5781402672933345,0.5122948882297697,0.024589776459539362,1.0504552590007938,0.022171425479120804,-0.1310983053302044,0.3048470186445097,-0.5119898932160805,0.031839204271356766,0.027522884066019646,-0.20661381260226003,54,0.5459717217276598,0.6522443160852982,0.034708083099728254,-0.37506307054752963,-0.17200846836273131,3,0.35374550986442643,0.07701406036199268,1.3018892253057133,0.2407921228477324,0.031839204271356766,0.027522884066019646,-0.26657762135732704,-0.9990314768083605,-0.9990314768083605,-0.9982737065298778,-4.189551090713425,-0.1310983053302044,-0.1310983053302044,-0.10897266860322381,0.37506307054752963,0.2238350051786176,0.10448882766348941,0.15628053458666896,0.5313436051341985,-0.25660907393905097,0.30886500933352196,0.07981186658262013,-0.10448882766348941,0.028754105850584907,-0.5970426795372115,0.46136146555321544,0.25484826886341566,0.43079414663399535,0.314357584502589,-0.2238350051786176,-0.12218794687098514,0.1650583253371023,0.2832826207978067,0.39555326914664996,0.1650583253371023,-0.7301945679066237,2.1577271778315206,0.10395904739741242,0.399709210046531,0.08812468069379903,-0.024853568805198706,1.2338454434625272,0.10448882766348941,128.66105632666356,0.1428895539455806,0.07540778167296285,1.37102694740297,5.699721490355607,0.8877762434376404,0.6013523311263207,1.37102694740297,1.6906306738840322,0.4762167925331794,0.09121308178845093,0.07231636306532625,1.9632706030150753,0.15628053458666896,0.8100710600425685,-0.16920090942563645,-0.10448882766348941,-0.758874488663545,0.049698165829145734,-0.2238350051786176,-0.29820876976607563,-15.113232248743717,0.5742051745978842,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170320,0.33205519727330235,0.48765125529189857,0.49162203863726,-0.41087744910288376,-0.3838353385893465,0.7217034891896182,5.4754138159547745,3.726284315326633,1.4415552889447234,0.33333333333333337,-0.03666680621194133,1.6022125,1.6022125,-0.41087744910288376,-0.9198301556406514,-0.5824069362627207,0.41759306373727945,20,-0.1074123277521361,0.7597762708977469,1.3162791028094172,0.31732096434017926,0.31732096434017926,1.0,1.076125906816162,-0.9331396733668341,4.8066375,-0.41970476870049644,3.1773698026124317,-0.4230605546256549,0.0,-0.48066374999999995,0.48066374999999995,-0.9331396733668341,1.0,-0.6545524428883962,0.33333333333333337,-0.7029912536569678,1.381665519222955,0.0,-0.41087744910288376,-0.3838353385893465,-0.6545524428883962,0.41759306373727934,-0.5705344605310066,0.23059640750995894,16,-0.41087744910288376,0.0,0.29456127544855815,0.583638729419369,0.1672774588387382,1.401867752084595,0.0,0.13652461309248953,0.12057146260517053,-0.03618302763819096,-1.3437211296482412,-0.6224642395371099,0.0,55,-0.21140893931516205,-0.1641772531089983,0.18427717891969583,0.5182897768550199,-0.7570690086307709,3,0.0,-0.6290203881957058,0.7597762708977469,-0.4891793124300268,-1.3437211296482412,-0.6224642395371099,1.409937031437743,-0.986891668129323,-0.986891668129323,-0.9958215507209481,0.0,0.13652461309248953,0.13652461309248953,0.03986299246829692,-0.5182897768550199,-0.5532359550434978,0.0,-0.41087744910288376,-0.9291672259579035,0.41087744910288376,0.6759825970065861,0.0,0.0,-0.27482668844608,-0.5632208274693541,0.8675117377096332,0.413638110722099,0.1727237785558019,0.413638110722099,0.5532359550434978,0.5532359550434978,0.048985586726473754,0.09338188142979992,0.10303692446574186,0.048985586726473754,-0.011052837104241708,0.41759306373727934,-0.3838353385893465,0.33333333333333337,-0.6191959970958948,0.0,1.0,0.0,0.38954691443468337,-0.5705344605310066,-0.5705344605310066,0.41759306373727934,0.7802166233462576,,0.32428323063986175,0.41759306373727934,0.41759306373727934,2.722543716638542,-0.8765759697052035,-0.0,-55.988380402010044,-0.41087744910288376,0.2983084063348307,0.0,0.0,-0.9198301556406514,-0.9331396733668341,0.5532359550434978,0.5532359550434978,178.06717136934674,2.722543716638542,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170421,-0.03632347701472433,0.2371460241670088,-0.4367078070807065,0.4754945074218497,0.1344458957643807,0.22142080871662484,-0.2695239855527638,-0.5127590483668342,0.24934785804020101,0.234726118427798,0.25713643436555655,0.10028757120540463,0.11286604381160069,0.4754945074218497,-0.5607599869724179,1.0228851090331155,2.7200899718648985,21,0.33287320141773336,1.6294974494672494,0.6137770950778875,3.296427048810092,2.452175558685251,0.744088683633277,0.6514984568056613,0.06462700376884423,0.19814954212459834,0.28878309015050463,0.11164256614404629,0.10771548425966031,-0.006052003768844245,-0.0772783486180905,0.07122634484924627,0.09541627093802345,0.24147548232983376,0.08115424741957802,0.32646724977947517,0.3873050811317781,0.41937590652059664,-0.015567223042734703,0.3383599758820447,0.21749822287543205,-0.07361682941619042,2.0228851090331155,0.15129522937091805,0.06371828124350977,16,0.013433223547760302,0.3030282281115359,0.6007703067357797,0.5203179780168897,0.040635956033779494,1.0847294638063576,0.04200651990111897,-0.23935488327386684,0.343664633614693,-0.6818557349246231,0.04188458668341705,0.03656434639323858,-0.28735820973349,55,0.4399873249096313,0.545170235008187,-0.10443611331997603,-0.5344138148892928,-0.15606582948444417,4,0.554927038034849,0.1006093841382819,1.6294974494672494,0.319018367534779,0.041884586683417054,0.03656434639323858,-0.3437499044440733,-0.9991313207401006,-0.9991313207401006,-0.9978716189466376,-3.967737494902272,-0.23935488327386684,-0.23935488327386684,-0.21038271247364967,0.5344138148892928,0.42767487870586063,0.1468153899402675,0.20154061347155947,0.7359544283608522,-0.3383599758820447,0.2639020132648754,0.16347649746061113,-0.1468153899402675,0.0388304293010106,-0.5504264834169348,0.432676593688299,0.22899342336709666,0.4631915852919048,0.30781499134099854,-0.42767487870586063,-0.29967143830681875,0.13838003142823452,0.24307658360463813,0.321304574977844,0.13838003142823452,-0.8314441806436317,2.8521797192261458,0.1344458957643807,0.43880663179272694,0.11412341514831152,0.017085293032268963,1.3444638721181983,0.1468153899402675,199.41326993898292,0.19693465398347776,0.09786591427105776,1.504981955829963,6.043780843960818,0.902392935277452,0.5269558094633244,1.504981955829963,2.0228851090331155,0.32323327768075977,0.11886121645130067,0.4570448178391952,2.565356155778894,0.20154061347155947,0.837571735362496,-0.21186290831997068,-0.1468153899402675,-0.7383825802557108,0.06462700376884423,-0.42767487870586063,-0.5524906840840735,-26.095930948492466,0.4407692445808428,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170507,-0.04631353515274639,0.1760264242697982,-0.4441520463300836,0.461980308626749,0.13320846920170185,0.2480325273414386,-0.24444560929648243,-0.6540085144472363,0.3264378203517588,0.23531246669642175,0.264029790108433,0.13001891325090234,0.1462651561304678,0.461980308626749,-0.5726019022257032,0.9655043213713114,2.6549656965187696,7,0.3457918846806149,1.6626422025326568,0.6016799763618987,3.2683584285014198,2.4200566620980144,0.740566108317282,0.6422357681280029,0.07568131281407034,0.25407763826624125,0.2715325856697376,0.12041215029001612,0.11530841819940839,-0.0090486746231156,-0.10204360489949753,0.09299493027638193,0.11579213567839197,0.21242984301978576,0.0656098172633125,0.32534135684336263,0.35851153177987066,0.43148276722771767,-0.018116528189205203,0.325547332688306,0.22631055715368975,-0.08923768752192641,1.965504321371311,0.1740754573323667,-0.024322623784425648,16,-0.0030772712133464047,0.3024506760315076,0.5927194394535146,0.5172053595485653,0.034410719097130615,1.0712852231564396,0.04333723039665415,-0.24875504224462827,0.3181447718014122,-0.9030039635678393,0.04170289597989945,0.034462912926580117,-0.29166997655746885,55,0.3068359546789896,0.38207244564725246,-0.1670830464267494,-0.5312307635876439,-0.1758595461059071,5,0.5540910251106101,0.11019225149268115,1.6626422025326568,0.29061365153940477,0.04170289597989945,0.034462912926580117,-0.41187471691963007,-0.9989011402289513,-0.9989011402289513,-0.9973438256655078,-3.657629180732737,-0.24875504224462827,-0.24875504224462827,-0.22020271233802396,0.5312307635876439,0.4671721936287876,0.14910225133995064,0.185438878907029,0.7166696424946727,-0.325547332688306,0.2709489670214317,0.16058339303172833,-0.14910225133995064,0.044865058394275764,-0.47922552160255827,0.5859893386522055,0.23170473898179,0.4553811562390368,0.31291410477917314,-0.4671721936287876,-0.3419077825584854,0.08522180546592299,0.1570416828688076,0.18635088650003195,0.08522180546592299,-0.8339176408559964,2.785880661913595,0.13320846920170185,0.4393461764602156,0.11846344674058028,0.011778390615440556,1.3506501093777576,0.14910225133995064,120.69184525153047,0.22973579775066774,0.10748847772167448,1.4554463467481953,4.951587941231533,0.8733098643893853,0.4788569719575454,1.4554463467481953,1.965504321371311,0.3293689132461068,0.13334637741986174,0.535255716080401,2.815796859296481,0.185438878907029,0.8279042263187659,-0.21545276435508948,-0.14910225133995064,-0.7458988858114636,0.07568131281407034,-0.4671721936287876,-0.5839877587895915,-35.82525440954774,0.4492751068086274,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170608,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,55,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170624,0.27283565413381894,0.43116723982773175,0.4877700317156167,-0.44069876225715204,-0.4111232571841194,0.7160455422905411,5.459570050251256,3.7434148979271353,1.5186152638190962,0.33333333333333337,-0.019151961589262873,1.6022125,1.6022125,-0.44069876225715204,-0.9252557921616832,-0.6117677137962058,0.3882322862037942,24,-0.05626124422925641,0.8656026548907558,1.1552810634230566,0.33605616338556343,0.33605616338556343,1.0,1.0390523621620764,-0.9801818781407035,4.8066375,-0.3940382872140271,3.1364920765813786,-0.4482046356132359,0.0,-0.48066374999999995,0.48066374999999995,-0.9801818781407035,1.0,-0.6748858976659372,0.33333333333333337,-0.7380187413497529,1.2566057412720077,0.0,-0.44069876225715204,-0.4111232571841194,-0.6748858976659372,0.38823228620379413,-0.6080226478004154,0.16787509748606427,16,-0.44069876225715204,0.0,0.27965061887142406,0.5959153250627911,0.19183065012558217,1.4747986249957952,0.0,0.07204295891417309,0.1506979354740966,-0.05278287060301517,-1.411461904522613,-0.660627385881334,0.0,55,-0.17511351779218332,-0.13352755233549035,0.11426265996381281,0.49696000648640837,-0.8131110535756383,6,0.0,-0.6722315802526255,0.8656026548907558,-0.5192344807342059,-1.411461904522613,-0.660627385881334,1.4410895461138518,-0.9876696179096369,-0.9876696179096369,-0.9958392148287419,0.0,0.07204295891417309,0.07204295891417309,-0.017996165679135902,-0.49696000648640837,-0.528326014042978,0.0,-0.44069876225715204,-0.9376587687435605,0.44069876225715204,0.6923843192414337,0.0,0.0,-0.2740888125177664,-0.6109534345880367,0.8680911101917732,0.4187214744164843,0.16255705116703134,0.4187214744164843,0.528326014042978,0.528326014042978,0.04257182297804618,0.08163180430851331,0.08897494851025513,0.04257182297804618,-0.01614504110114215,0.38823228620379413,-0.4111232571841194,0.33333333333333337,-0.6572393882064971,0.0,1.0,0.0,0.38954691443468337,-0.6080226478004154,-0.6080226478004154,0.38823228620379413,0.7508558458127722,,0.2966544401027019,0.38823228620379413,0.38823228620379413,2.761782774528135,-0.9319178303831923,-0.0,-58.8109126884422,-0.44069876225715204,0.2432952948952485,0.0,0.0,-0.9252557921616832,-0.9801818781407035,0.528326014042978,0.528326014042978,177.62200233668344,2.761782774528135,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170710,0.3639791647837239,0.5442221369073208,0.23423672617866284,-0.28180823242965547,0.030601603807180758,0.41819968421869846,0.8185829726758794,0.7624228439070353,0.44319701633165837,0.5193849079306738,-0.2734287141974548,0.8419295624252111,0.5238555080603746,-0.28180823242965547,-0.8769576012593602,0.337678772145385,1.9003135234985982,10,-0.07339819306016043,0.7068038871063055,1.4166610741806163,0.9441893089906703,0.8401889691622204,0.8852836778905646,1.0893619250341668,-0.06916063442211055,-21.69227261642169,-0.2516445547285173,0.6637476713449632,0.0340204834611116,-1.0067513002512565,-1.3866898674623116,0.37993856721105534,-0.20399474664991626,-0.07229760607619147,-0.44694688112915676,0.21371564278662022,0.11382089611682154,0.4179261637542074,-0.3108354635712512,0.14394234681702736,0.12240101611136604,-0.256463420095307,1.3376787721453849,0.13726607669329705,0.30890929600400246,16,-2.8410840732895357,-0.3050712010604623,0.5222991430178036,0.530185762218614,0.0603715244372279,1.144510875536321,0.08368164918168794,0.17204159144207629,0.1151157201928173,-1.019311620603015,-0.4127607746231155,-0.16279285724006354,-0.13892394054052584,55,0.11591784802024621,0.20282496120086993,0.25781884487251866,0.028799907024553307,-0.2639934373758797,7,-0.45223557290112343,-0.006490408294430253,0.7068038871063055,0.10102721596637365,-0.4127607746231155,-0.16279285724006354,-1.6803325209012905,-0.9954997092927578,-0.9954997092927578,-0.9971799738960915,88.52099726503513,0.17204159144207629,0.17204159144207629,0.1481262248219541,-0.028799907024553307,-0.11836781810471075,0.0935241248330883,0.04459828603560713,0.015798379011053836,-0.14394234681702736,0.37083170925063497,-0.40009588911302596,-0.0935241248330883,0.018305550919484607,-0.2564193304610299,0.7920802912903506,0.27687578640886407,0.3717682899523465,0.35135592363878937,0.11836781810471075,0.20405641463358337,0.08987871685245596,0.16475856148749474,0.19780997137040196,0.08987871685245596,-0.08591149648845875,2.0795486732138557,0.030601603807180758,0.2668994492827057,-0.0030587409756470244,-0.44694219191653484,1.4444999911001237,0.0935241248330883,16.73383191822575,-0.4084214814764814,0.005491288824642255,1.1934857986649974,2.530137138350057,0.6301346327304564,0.6788945721241558,1.1934857986649974,1.3376787721453849,1.7356046814201798,-0.015887171094901634,-55.38633665201005,-12.179624246231159,0.04459828603560713,0.694193747968659,-0.45579333971373326,-0.0935241248330883,-0.7891072674430005,-0.06916063442211055,0.11836781810471075,0.48741855416924806,-4.697856683417093,1.0815845748966932,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
1_2_LE07_026029_20170811,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,55,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,"{""type"":""Point"",""coordinates"":[-93.05759969940846,44.69100141648127]}"
